Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm);
16/07/2021;0100;17,1;18,9;17,0;68,0;68,0;58,0;11,1;11,1;10,3;934,8;934,9;934,6;0,1;199,0;1,8;;0,0;
16/07/2021;0200;16,9;17,9;16,7;70,0;70,0;65,0;11,3;11,5;10,9;934,6;934,9;934,6;0,0;330,0;0,9;;0,0;
16/07/2021;0300;16,3;17,0;16,1;76,0;78,0;69,0;12,1;12,6;11,1;934,3;934,6;934,3;1,0;348,0;2,2;;0,0;
16/07/2021;0400;15,0;16,3;15,0;82,0;82,0;76,0;12,0;12,7;12,0;934,0;934,4;934,0;0,0;9,0;2,2;;0,0;
16/07/2021;0500;14,4;15,2;14,3;85,0;85,0;81,0;11,8;12,2;11,5;933,6;934,0;933,6;0,1;335,0;0,9;;0,0;
16/07/2021;0600;13,6;14,4;13,6;83,0;86,0;81,0;10,7;11,8;10,5;933,4;933,6;933,4;0,5;75,0;2,3;;0,0;
16/07/2021;0700;13,2;13,6;12,9;86,0;86,0;83,0;11,0;11,0;10,2;933,5;933,5;933,2;0,1;357,0;1,2;;0,0;
16/07/2021;0800;12,6;13,3;12,5;89,0;89,0;86,0;10,8;11,1;10,6;933,9;933,9;933,5;0,1;42,0;0,9;;0,0;
16/07/2021;0900;12,1;12,6;12,1;89,0;90,0;89,0;10,4;10,9;10,3;934,0;934,0;933,8;0,0;9,0;0,6;;0,0;
16/07/2021;1000;12,3;12,3;11,9;91,0;91,0;89,0;10,8;10,8;10,2;934,5;934,5;934,0;0,0;217,0;0,4;41,29;0,0;
16/07/2021;1100;16,3;18,3;12,3;74,0;91,0;74,0;11,8;16,2;10,8;935,2;935,2;934,5;0,2;182,0;1,0;647,02;0,0;
16/07/2021;1200;22,6;22,6;16,4;49,0;74,0;49,0;11,4;12,3;10,6;935,5;935,6;935,2;0,1;131,0;1,4;1358,56;0,0;
16/07/2021;1300;25,6;25,6;21,7;42,0;50,0;42,0;11,9;12,4;10,5;935,1;935,5;935,1;1,0;205,0;2,1;1943,15;0,0;
16/07/2021;1400;28,6;29,0;25,4;27,0;43,0;27,0;7,6;12,2;7,3;934,5;935,1;934,5;1,5;247,0;3,2;2340,94;0,0;
16/07/2021;1500;29,9;30,2;27,6;25,0;30,0;24,0;7,9;9,4;7,3;933,5;934,5;933,5;1,1;252,0;5,9;2566,39;0,0;
16/07/2021;1600;30,5;30,9;29,5;25,0;27,0;23,0;8,5;9,0;6,7;932,5;933,5;932,5;1,6;180,0;5,3;2551,50;0,0;
16/07/2021;1700;31,4;31,8;29,9;24,0;27,0;22,0;8,1;9,4;7,1;931,4;932,5;931,4;1,1;160,0;5,0;2297,18;0,0;
16/07/2021;1800;31,2;32,0;30,5;23,0;25,0;21,0;7,4;8,6;6,6;931,0;931,4;931,0;1,4;233,0;4,9;1839,40;0,0;
16/07/2021;1900;30,4;31,5;30,2;23,0;23,0;21,0;6,7;7,7;5,9;930,9;931,0;930,8;1,4;315,0;5,5;640,35;0,0;
16/07/2021;2000;27,4;30,5;27,4;28,0;28,0;22,0;7,6;7,6;6,2;931,2;931,2;930,9;0,3;341,0;4,5;186,74;0,0;
16/07/2021;2100;24,7;27,6;24,7;34,0;34,0;28,0;7,8;8,3;7,5;931,7;931,7;931,2;0,5;2,0;2,8;30,02;0,0;
16/07/2021;2200;22,5;24,7;22,0;44,0;46,0;34,0;9,7;10,0;7,7;932,0;932,0;931,7;0,3;351,0;1,4;;0,0;
16/07/2021;2300;20,5;22,6;20,4;57,0;57,0;44,0;11,7;11,7;9,7;932,6;932,6;932,0;0,4;295,0;1,5;;0,0;
17/07/2021;0000;19,1;20,7;18,8;68,0;68,0;56,0;12,9;12,9;11,5;932,8;932,8;932,6;0,1;159,0;1,5;;0,0;
17/07/2021;0100;17,9;19,3;17,9;71,0;72,0;67,0;12,7;13,0;12,3;933,0;933,1;932,8;0,0;40,0;1,0;;0,0;
17/07/2021;0200;17,0;17,9;16,8;75,0;76,0;71,0;12,6;12,7;12,2;933,0;933,1;932,9;0,0;98,0;0,6;;0,0;
17/07/2021;0300;16,2;17,0;16,1;76,0;79,0;75,0;11,9;12,7;11,9;933,5;933,5;932,9;0,2;3,0;1,2;;0,0;
17/07/2021;0400;15,3;16,3;15,3;81,0;81,0;76,0;12,0;12,6;11,9;933,5;933,6;933,4;0,0;202,0;1,8;;0,0;
17/07/2021;0500;15,1;15,8;14,8;84,0;85,0;81,0;12,4;12,7;11,9;933,3;933,5;933,3;0,0;293,0;0,9;;0,0;
17/07/2021;0600;14,2;15,2;14,2;87,0;87,0;83,0;12,0;12,4;11,7;933,3;933,4;933,3;0,0;206,0;0,9;;0,0;
17/07/2021;0700;14,1;14,4;14,0;88,0;88,0;86,0;12,1;12,3;11,7;933,6;933,6;933,3;0,1;342,0;0,7;;0,0;
17/07/2021;0800;13,4;14,1;13,3;90,0;90,0;88,0;11,8;12,1;11,5;933,8;933,9;933,6;0,0;356,0;0,7;;0,0;
17/07/2021;0900;13,2;13,4;12,6;90,0;91,0;89,0;11,6;11,8;11,0;934,4;934,4;933,8;0,0;332,0;0,6;;0,0;
17/07/2021;1000;13,3;13,7;13,2;88,0;90,0;88,0;11,4;12,0;11,4;934,8;934,8;934,4;0,1;185,0;0,9;39,60;0,0;
17/07/2021;1100;17,1;17,1;13,3;76,0;90,0;75,0;12,8;12,8;11,6;935,6;935,6;934,8;0,5;194,0;1,2;660,83;0,0;
17/07/2021;1200;21,4;21,6;17,1;56,0;76,0;56,0;12,3;13,4;12,3;935,8;935,8;935,6;0,6;216,0;1,3;1370,88;0,0;
17/07/2021;1300;26,8;26,8;21,4;43,0;57,0;42,0;13,0;13,5;11,8;935,8;935,9;935,7;0,8;233,0;1,8;1954,75;0,0;
17/07/2021;1400;29,9;29,9;26,4;28,0;43,0;27,0;9,6;12,5;7,7;934,9;935,8;934,9;1,6;290,0;3,6;2357,39;0,0;
17/07/2021;1500;30,4;31,6;29,0;25,0;29,0;24,0;8,3;10,4;8,3;934,3;934,9;934,3;2,0;326,0;5,4;2562,42;0,0;
17/07/2021;1600;31,6;31,6;30,4;24,0;27,0;22,0;8,8;9,9;7,3;933,4;934,3;933,4;1,9;300,0;5,4;2565,27;0,0;
17/07/2021;1700;31,7;32,3;30,8;22,0;25,0;22,0;7,5;9,0;7,3;932,7;933,4;932,7;1,4;256,0;5,6;2336,08;0,0;
17/07/2021;1800;31,9;32,5;30,6;21,0;23,0;20,0;7,2;8,1;5,9;932,5;932,7;932,4;2,2;238,0;7,2;1810,01;0,0;
17/07/2021;1900;30,5;31,9;30,2;23,0;25,0;21,0;7,2;8,3;6,3;932,5;932,5;932,4;1,8;241,0;5,4;548,52;0,0;
17/07/2021;2000;27,7;30,5;27,7;30,0;30,0;23,0;8,4;8,4;7,1;932,9;932,9;932,5;0,8;238,0;4,9;124,18;0,0;
17/07/2021;2100;25,1;27,7;25,1;34,0;34,0;29,0;8,3;8,9;8,0;933,5;933,5;932,9;0,9;228,0;3,5;16,38;0,0;
17/07/2021;2200;24,3;25,1;24,3;37,0;37,0;34,0;8,6;8,8;8,1;934,2;934,2;933,5;0,7;90,0;2,1;;0,0;
17/07/2021;2300;22,4;24,4;22,4;44,0;44,0;37,0;9,6;9,6;8,6;934,7;934,7;934,2;0,0;46,0;1,6;;0,0;
18/07/2021;0000;19,8;22,4;19,8;54,0;54,0;44,0;10,3;10,3;9,4;935,2;935,2;934,7;0,0;119,0;0,9;;0,0;
18/07/2021;0100;19,1;19,9;19,1;59,0;59,0;55,0;10,9;11,0;10,4;935,5;935,5;935,2;0,1;28,0;0,9;;0,0;
18/07/2021;0200;17,8;19,1;17,8;76,0;76,0;59,0;13,5;13,6;11,0;935,5;935,7;935,5;0,1;3,0;0,9;;0,0;
18/07/2021;0300;17,0;17,8;16,9;79,0;80,0;76,0;13,4;13,7;13,2;935,4;935,5;935,3;0,0;103,0;0,6;;0,0;
18/07/2021;0400;16,3;17,0;16,2;81,0;81,0;76,0;13,1;13,4;12,1;935,1;935,4;935,1;0,8;360,0;1,6;;0,0;
18/07/2021;0500;15,4;16,3;15,3;86,0;87,0;81,0;13,2;13,2;12,5;935,0;935,1;935,0;0,1;31,0;1,6;;0,0;
18/07/2021;0600;14,4;15,4;14,3;87,0;87,0;85,0;12,2;13,2;12,0;935,0;935,0;934,9;0,0;183,0;0,6;;0,0;
18/07/2021;0700;14,2;14,6;14,2;87,0;88,0;87,0;12,1;12,5;12,0;935,1;935,1;934,9;0,0;323,0;0,4;;0,0;
18/07/2021;0800;13,5;14,3;13,5;89,0;90,0;87,0;11,7;12,2;11,7;935,6;935,6;935,1;0,0;46,0;0,0;;0,0;
18/07/2021;0900;13,0;13,6;13,0;91,0;91,0;89,0;11,5;11,9;11,4;936,2;936,2;935,6;0,0;51,0;0,0;;0,0;
18/07/2021;1000;14,5;14,5;12,8;89,0;91,0;89,0;12,7;12,8;11,3;937,0;937,0;936,2;0,0;208,0;0,0;81,78;0,0;
18/07/2021;1100;17,2;17,2;14,3;77,0;89,0;76,0;13,2;14,0;12,2;937,6;937,6;937,0;0,4;190,0;1,1;551,17;0,0;
18/07/2021;1200;22,1;22,1;17,2;51,0;77,0;51,0;11,5;13,7;11,4;938,1;938,1;937,6;1,2;170,0;2,3;1325,81;0,0;
18/07/2021;1300;25,8;25,8;21,7;35,0;51,0;34,0;9,0;11,8;8,4;937,8;938,1;937,8;2,3;134,0;4,6;1898,90;0,0;
18/07/2021;1400;28,0;28,0;25,7;31,0;36,0;31,0;9,5;10,2;8,7;937,1;937,8;937,1;2,2;144,0;5,4;2307,09;0,0;
18/07/2021;1500;29,9;30,0;27,5;28,0;33,0;27,0;9,3;10,3;8,5;936,1;937,1;936,1;1,4;161,0;5,3;2316,34;0,0;
18/07/2021;1600;31,3;31,3;29,0;24,0;28,0;24,0;8,5;9,3;7,7;935,1;936,1;935,1;1,8;144,0;4,8;2524,65;0,0;
18/07/2021;1700;30,9;31,2;30,0;24,0;25,0;22,0;8,2;8,7;6,7;934,1;935,0;934,1;2,3;193,0;5,3;2250,32;0,0;
18/07/2021;1800;31,1;31,5;30,2;23,0;24,0;22,0;7,3;8,3;6,3;933,6;934,1;933,5;1,8;193,0;5,3;1838,41;0,0;
18/07/2021;1900;29,7;31,6;29,7;27,0;27,0;22,0;8,6;8,7;6,7;933,7;933,7;933,5;2,1;179,0;5,4;611,60;0,0;
18/07/2021;2000;27,8;29,7;27,8;31,0;31,0;25,0;8,9;9,0;7,8;934,0;934,0;933,7;1,7;183,0;5,4;156,28;0,0;
18/07/2021;2100;26,2;27,8;26,2;33,0;33,0;30,0;8,9;8,9;8,6;934,5;934,5;934,0;1,6;188,0;4,5;18,39;0,0;
18/07/2021;2200;25,6;26,3;25,4;40,0;40,0;33,0;11,1;11,1;8,9;935,2;935,2;934,5;3,0;191,0;6,3;;0,0;
18/07/2021;2300;24,0;25,6;24,0;47,0;47,0;40,0;12,1;12,1;11,1;936,1;936,1;935,2;1,7;170,0;6,4;;0,0;
19/07/2021;0000;22,5;24,0;22,5;57,0;57,0;47,0;13,6;13,7;12,2;936,8;936,8;936,1;2,1;194,0;7,5;;0,0;
19/07/2021;0100;21,5;22,7;21,4;60,0;60,0;57,0;13,3;13,7;13,3;937,5;937,5;936,9;2,5;178,0;8,6;;0,0;
19/07/2021;0200;20,3;21,5;20,2;62,0;62,0;60,0;12,8;13,3;12,8;937,6;937,6;937,5;2,8;186,0;7,3;;0,0;
19/07/2021;0300;19,2;20,3;19,1;66,0;66,0;62,0;12,7;12,8;12,6;937,4;937,6;937,4;1,3;141,0;6,4;;0,0;
19/07/2021;0400;18,1;19,2;18,0;69,0;70,0;66,0;12,4;12,7;12,4;937,0;937,5;937,0;1,0;121,0;3,5;;0,0;
19/07/2021;0500;17,0;18,1;17,0;72,0;72,0;69,0;11,9;12,4;11,9;936,6;937,0;936,6;0,8;150,0;2,5;;0,0;
19/07/2021;0600;16,4;17,0;16,4;68,0;72,0;67,0;10,5;11,8;10,4;936,4;936,8;936,4;1,3;147,0;3,7;;0,0;
19/07/2021;0700;15,5;16,5;15,5;71,0;71,0;68,0;10,3;10,7;10,3;936,7;936,7;936,4;0,7;132,0;2,8;;0,0;
19/07/2021;0800;14,7;15,5;14,7;73,0;73,0;71,0;9,8;10,4;9,8;936,8;936,8;936,6;0,8;142,0;2,4;;0,0;
19/07/2021;0900;14,0;14,7;14,0;72,0;73,0;71,0;9,0;9,9;9,0;937,4;937,4;936,8;0,5;146,0;2,7;;0,0;
19/07/2021;1000;14,7;14,7;13,9;66,0;72,0;66,0;8,5;9,0;8,3;938,3;938,3;937,4;1,0;147,0;2,4;56,34;0,0;
19/07/2021;1100;16,4;16,4;14,7;56,0;66,0;54,0;7,6;8,8;7,0;938,9;938,9;938,3;1,9;152,0;3,8;647,24;0,0;
19/07/2021;1200;17,1;17,1;16,2;48,0;55,0;46,0;5,8;7,6;5,1;939,5;939,5;938,9;1,6;153,0;6,1;933,01;0,0;
19/07/2021;1300;19,4;19,7;17,1;38,0;48,0;37,0;4,5;6,6;4,5;939,0;939,5;939,0;2,0;130,0;5,4;1947,74;0,0;
19/07/2021;1400;21,6;21,8;19,2;31,0;38,0;31,0;3,8;5,1;3,6;938,3;939,0;938,3;1,8;133,0;5,7;2376,46;0,0;
19/07/2021;1500;23,9;24,2;21,5;25,0;32,0;25,0;2,8;4,9;2,5;937,4;938,3;937,4;1,8;138,0;5,4;2601,89;0,0;
19/07/2021;1600;25,5;25,7;23,1;21,0;27,0;21,0;1,3;3,9;1,0;936,3;937,4;936,3;2,5;169,0;5,7;2591,12;0,0;
19/07/2021;1700;26,7;27,3;25,2;15,0;21,0;15,0;-1,7;2,5;-1,9;935,5;936,4;935,5;2,4;165,0;6,4;2350,10;0,0;
19/07/2021;1800;26,5;27,2;26,4;15,0;19,0;15,0;-1,8;1,2;-2,1;935,1;935,5;935,1;2,5;171,0;6,4;1897,67;0,0;
19/07/2021;1900;25,5;27,5;25,5;18,0;18,0;15,0;-0,7;-0,5;-2,8;935,0;935,1;934,9;2,4;181,0;6,1;623,59;0,0;
19/07/2021;2000;23,8;25,5;23,8;16,0;18,0;15,0;-3,9;-0,4;-4,2;935,4;935,4;935,0;2,1;166,0;5,6;128,30;0,0;
19/07/2021;2100;21,9;23,8;21,9;20,0;20,0;15,0;-2,3;-2,3;-4,2;935,9;936,0;935,4;1,4;163,0;5,5;16,82;0,0;
19/07/2021;2200;20,2;21,9;20,2;22,0;23,0;20,0;-2,4;-1,5;-2,5;936,5;936,5;935,9;1,7;148,0;4,9;;0,0;
19/07/2021;2300;18,4;20,2;18,4;24,0;24,0;21,0;-2,7;-2,4;-3,3;937,3;937,3;936,5;1,4;146,0;4,9;;0,0;
20/07/2021;0000;17,2;18,4;17,2;27,0;27,0;24,0;-2,2;-2,1;-2,8;937,9;937,9;937,3;1,2;122,0;3,0;;0,0;
20/07/2021;0100;15,9;17,3;15,9;31,0;31,0;26,0;-1,4;-1,4;-2,3;937,9;938,0;937,8;0,8;141,0;2,6;;0,0;
20/07/2021;0200;14,1;16,0;14,1;39,0;39,0;30,0;0,5;0,5;-1,5;937,7;937,9;937,7;0,5;112,0;2,5;;0,0;
20/07/2021;0300;12,5;14,1;12,5;47,0;48,0;39,0;1,6;1,9;0,4;937,7;937,8;937,6;0,0;36,0;1,3;;0,0;
20/07/2021;0400;11,8;12,5;11,6;50,0;51,0;47,0;1,7;2,0;1,3;937,0;937,7;937,0;0,5;136,0;1,9;;0,0;
20/07/2021;0500;11,0;12,1;11,0;54,0;54,0;48,0;2,0;2,0;1,4;936,5;937,0;936,5;0,5;156,0;2,6;;0,0;
20/07/2021;0600;10,4;11,1;10,4;56,0;57,0;52,0;2,0;2,6;1,4;936,0;936,5;936,0;0,3;66,0;2,0;;0,0;
20/07/2021;0700;9,5;10,9;9,5;60,0;60,0;52,0;2,2;2,3;1,2;935,9;936,0;935,7;0,4;115,0;2,1;;0,0;
20/07/2021;0800;9,1;10,1;9,1;62,0;62,0;58,0;2,3;2,6;2,1;935,9;935,9;935,8;0,2;136,0;3,0;;0,0;
20/07/2021;0900;9,4;9,6;9,1;61,0;63,0;58,0;2,3;2,5;1,7;936,5;936,5;935,9;0,9;109,0;2,7;;0,0;
20/07/2021;1000;9,5;9,5;8,8;66,0;67,0;61,0;3,4;3,4;2,1;937,3;937,3;936,5;0,8;113,0;3,4;42,42;0,0;
20/07/2021;1100;13,7;13,7;9,5;45,0;66,0;45,0;1,9;3,6;1,7;937,7;937,7;937,3;1,3;117,0;2,9;717,64;0,0;
20/07/2021;1200;17,5;17,6;13,6;28,0;46,0;28,0;-1,1;2,9;-1,6;937,9;938,0;937,6;2,1;140,0;4,4;1433,33;0,0;
20/07/2021;1300;21,0;21,0;17,4;24,0;29,0;24,0;-0,2;0,8;-1,4;937,7;938,0;937,7;1,7;158,0;4,4;2016,41;0,0;
20/07/2021;1400;23,5;23,5;20,8;22,0;25,0;22,0;0,6;1,1;-1,1;936,9;937,7;936,9;1,5;176,0;3,6;2399,52;0,0;
20/07/2021;1500;26,6;27,3;23,4;17,0;22,0;17,0;-0,2;1,8;-0,7;935,7;936,9;935,7;1,5;199,0;3,6;2599,39;0,0;
20/07/2021;1600;29,6;30,2;26,6;15,0;19,0;14,0;0,3;1,9;-0,6;934,7;935,7;934,7;1,4;232,0;4,3;2589,06;0,0;
20/07/2021;1700;30,3;31,1;29,6;19,0;19,0;14,0;3,8;4,6;0,3;933,8;934,6;933,8;1,9;204,0;4,8;2295,89;0,0;
20/07/2021;1800;30,2;31,6;30,0;17,0;19,0;16,0;2,3;5,0;2,0;933,5;933,8;933,4;1,7;236,0;4,8;1876,09;0,0;
20/07/2021;1900;29,8;30,8;29,8;18,0;18,0;16,0;3,2;3,5;1,9;933,4;933,5;933,3;1,5;165,0;3,7;639,54;0,0;
20/07/2021;2000;27,5;30,3;27,5;23,0;24,0;17,0;4,5;5,2;2,2;933,8;933,8;933,4;1,0;168,0;3,7;133,58;0,0;
20/07/2021;2100;24,5;27,5;24,5;30,0;30,0;22,0;5,6;5,6;3,9;934,2;934,2;933,8;1,1;113,0;2,2;17,36;0,0;
20/07/2021;2200;23,1;24,5;22,2;33,0;37,0;30,0;5,9;7,0;5,5;935,3;935,3;934,2;1,1;107,0;2,2;;0,0;
20/07/2021;2300;20,2;23,1;20,2;42,0;42,0;33,0;6,7;6,9;5,5;936,0;936,0;935,3;0,2;134,0;2,2;;0,0;
21/07/2021;0000;18,0;20,1;17,8;50,0;52,0;42,0;7,4;8,1;6,9;936,8;936,8;936,0;0,3;344,0;1,2;;0,0;
21/07/2021;0100;17,0;18,7;16,9;57,0;57,0;48,0;8,4;8,5;7,0;937,0;937,0;936,8;0,0;32,0;1,0;;0,0;
21/07/2021;0200;15,7;17,0;14,9;65,0;65,0;57,0;9,1;9,3;7,8;937,1;937,3;937,0;0,0;34,0;1,9;;0,0;
21/07/2021;0300;15,8;15,8;14,9;60,0;66,0;60,0;8,1;9,1;8,0;937,0;937,3;937,0;1,3;100,0;2,1;;0,0;
21/07/2021;0400;14,0;15,8;13,8;69,0;69,0;60,0;8,3;8,5;7,7;936,6;937,1;936,6;0,4;97,0;2,1;;0,0;
21/07/2021;0500;14,1;14,4;13,9;67,0;69,0;63,0;8,0;8,4;7,5;936,2;936,6;936,2;1,3;111,0;2,1;;0,0;
21/07/2021;0600;12,1;14,3;12,1;73,0;73,0;66,0;7,5;8,0;7,3;936,0;936,3;935,9;0,1;202,0;2,4;;0,0;
21/07/2021;0700;12,6;12,8;11,8;72,0;77,0;72,0;7,8;8,3;7,5;936,0;936,0;935,9;1,1;111,0;2,4;;0,0;
21/07/2021;0800;11,6;12,6;11,6;75,0;75,0;72,0;7,3;7,9;7,2;936,3;936,4;936,0;0,7;71,0;2,1;;0,0;
21/07/2021;0900;10,8;11,6;10,5;80,0;80,0;75,0;7,5;7,5;7,1;936,9;936,9;936,3;0,8;170,0;1,7;;0,0;
21/07/2021;1000;12,0;12,0;10,3;78,0;81,0;76,0;8,4;8,4;6,6;937,8;937,9;936,9;0,5;23,0;4,3;46,87;0,0;
21/07/2021;1100;16,6;16,9;12,1;58,0;78,0;58,0;8,3;9,1;8,0;938,6;938,6;937,8;1,3;113,0;2,7;660,65;0,0;
21/07/2021;1200;21,0;21,0;16,2;38,0;59,0;38,0;6,2;9,2;6,2;938,9;939,0;938,6;1,8;115,0;3,7;1340,02;0,0;
21/07/2021;1300;23,4;24,1;20,8;34,0;38,0;32,0;6,4;6,7;5,1;938,9;939,0;938,9;1,4;166,0;4,1;1933,80;0,0;
21/07/2021;1400;28,0;28,0;23,4;29,0;34,0;29,0;8,4;8,9;6,2;938,3;938,9;938,3;0,9;223,0;3,4;2330,79;0,0;
21/07/2021;1500;28,7;30,3;27,8;29,0;30,0;26,0;8,7;9,5;7,9;937,6;938,3;937,6;1,0;33,0;4,0;2071,23;0,0;
21/07/2021;1600;29,8;29,8;28,3;24,0;29,0;24,0;6,8;8,7;6,2;936,7;937,6;936,7;1,0;72,0;4,4;1014,04;0,0;
21/07/2021;1700;31,0;31,0;29,5;22,0;24,0;21,0;6,6;7,4;5,4;935,8;936,7;935,8;2,2;92,0;5,1;1757,43;0,0;
21/07/2021;1800;31,7;31,9;29,7;20,0;24,0;20,0;5,8;7,8;5,3;935,3;935,8;935,3;1,6;119,0;5,1;1738,60;0,0;
21/07/2021;1900;29,3;31,6;29,0;25,0;26,0;19,0;7,1;7,4;4,9;935,5;935,5;935,2;1,2;134,0;4,5;614,28;0,0;
21/07/2021;2000;28,0;29,3;28,0;28,0;29,0;25,0;7,7;8,4;7,2;936,0;936,0;935,5;1,4;151,0;2,9;284,81;0,0;
21/07/2021;2100;25,3;28,0;25,2;34,0;35,0;28,0;8,4;8,6;7,7;936,5;936,5;936,0;0,2;170,0;2,6;20,22;0,0;
21/07/2021;2200;24,7;25,4;24,7;37,0;38,0;34,0;8,9;9,3;8,4;937,1;937,1;936,5;0,5;106,0;1,6;;0,0;
21/07/2021;2300;24,5;25,3;24,2;39,0;40,0;35,0;9,5;9,7;8,5;937,6;937,6;937,1;1,0;152,0;2,5;;0,0;
22/07/2021;0000;23,7;24,5;23,6;42,0;43,0;39,0;10,0;10,1;9,6;938,0;938,0;937,6;1,3;130,0;3,3;;0,0;
22/07/2021;0100;22,8;23,7;22,5;45,0;47,0;42,0;10,3;10,6;10,1;938,4;938,4;938,0;0,7;96,0;2,6;;0,0;
22/07/2021;0200;21,0;23,1;21,0;53,0;54,0;44,0;11,2;11,2;10,2;938,5;938,6;938,4;0,2;110,0;3,5;;0,0;
22/07/2021;0300;20,0;21,1;20,0;57,0;57,0;53,0;11,2;11,3;11,0;938,4;938,5;938,4;0,2;130,0;2,0;;0,0;
22/07/2021;0400;19,6;20,0;19,2;60,0;61,0;57,0;11,6;11,7;11,2;938,1;938,5;938,1;1,0;114,0;2,0;;0,0;
22/07/2021;0500;17,8;19,6;17,7;68,0;68,0;60,0;11,8;11,8;11,4;937,7;938,1;937,7;0,3;120,0;2,0;;0,0;
22/07/2021;0600;17,5;18,5;17,5;68,0;69,0;65,0;11,5;11,9;11,4;937,4;937,7;937,4;0,7;112,0;1,6;;0,0;
22/07/2021;0700;15,5;17,5;15,5;78,0;78,0;68,0;11,7;11,9;11,2;937,5;937,5;937,3;0,1;119,0;1,5;;0,0;
22/07/2021;0800;15,2;15,8;15,0;80,0;80,0;77,0;11,8;12,0;11,3;937,8;937,8;937,5;0,8;103,0;1,9;;0,0;
22/07/2021;0900;15,2;15,9;15,2;79,0;80,0;76,0;11,5;12,0;11,1;938,5;938,5;937,8;1,8;124,0;4,0;;0,0;
22/07/2021;1000;16,7;16,7;14,9;75,0;80,0;75,0;12,3;12,3;11,4;939,0;939,0;938,4;1,3;109,0;4,0;49,46;0,0;
22/07/2021;1100;21,6;21,6;16,7;58,0;75,0;58,0;12,9;13,3;12,2;939,8;939,8;939,0;0,4;125,0;1,9;672,01;0,0;
22/07/2021;1200;25,1;25,2;21,4;45,0;58,0;45,0;12,4;13,4;11,9;940,2;940,2;939,8;1,3;126,0;3,7;1386,53;0,0;
22/07/2021;1300;27,5;28,0;24,7;32,0;46,0;31,0;9,2;12,7;9,0;940,2;940,3;940,2;2,2;82,0;5,6;1965,24;0,0;
22/07/2021;1400;28,6;29,4;27,5;25,0;32,0;23,0;6,5;9,8;6,1;939,8;940,2;939,8;3,6;93,0;7,3;2346,22;0,0;
22/07/2021;1500;30,1;30,5;28,0;23,0;25,0;22,0;6,7;7,4;5,6;939,1;939,9;939,1;2,8;103,0;8,7;2502,23;0,0;
22/07/2021;1600;30,3;30,5;29,1;21,0;24,0;21,0;5,8;6,9;5,6;938,2;939,2;938,2;3,1;102,0;8,4;2605,84;0,0;
22/07/2021;1700;29,8;30,7;29,3;23,0;23,0;21,0;6,2;6,7;5,6;937,2;938,2;937,2;3,6;100,0;8,7;2053,14;0,0;
22/07/2021;1800;30,2;30,4;28,9;22,0;24,0;22,0;6,3;6,7;5,7;936,8;937,3;936,8;3,9;100,0;8,7;1536,45;0,0;
22/07/2021;1900;29,2;30,6;28,8;24,0;24,0;22,0;6,5;6,8;5,8;936,6;936,9;936,5;2,5;104,0;8,0;636,88;0,0;
22/07/2021;2000;27,5;29,5;27,5;27,0;27,0;23,0;6,9;7,1;6,3;936,8;936,9;936,5;1,8;78,0;6,5;251,34;0,0;
22/07/2021;2100;24,6;27,5;24,6;34,0;34,0;27,0;7,6;7,7;6,9;937,2;937,2;936,8;1,5;62,0;4,0;24,27;0,0;
22/07/2021;2200;23,5;24,6;23,4;38,0;39,0;34,0;8,4;8,5;7,6;937,7;937,8;937,2;1,3;72,0;3,1;;0,0;
22/07/2021;2300;22,9;23,7;22,8;41,0;42,0;38,0;9,1;9,1;8,4;938,5;938,5;937,7;2,1;113,0;3,9;;0,0;
23/07/2021;0000;21,5;23,3;21,5;45,0;46,0;40,0;9,2;9,3;8,9;938,9;938,9;938,5;1,8;77,0;4,1;;0,0;
23/07/2021;0100;21,1;21,8;21,0;44,0;45,0;44,0;8,4;9,2;8,4;939,0;939,0;938,9;2,2;77,0;4,6;;0,0;
23/07/2021;0200;20,7;21,2;20,7;44,0;44,0;43,0;8,0;8,4;8,0;938,8;939,1;938,8;2,6;82,0;5,7;;0,0;
23/07/2021;0300;19,8;20,7;19,8;47,0;47,0;44,0;8,0;8,0;7,9;938,5;938,8;938,5;2,3;98,0;5,2;;0,0;
23/07/2021;0400;18,9;19,8;18,9;50,0;50,0;47,0;8,1;8,1;8,0;938,0;938,5;938,0;1,4;105,0;4,1;;0,0;
23/07/2021;0500;16,9;19,0;16,8;57,0;57,0;49,0;8,4;8,4;8,1;937,6;938,0;937,6;0,3;103,0;3,3;;0,0;
23/07/2021;0600;16,7;16,9;15,4;60,0;65,0;57,0;8,9;9,1;8,4;937,3;937,6;937,3;0,6;114,0;1,6;;0,0;
23/07/2021;0700;15,5;16,9;15,4;64,0;64,0;59,0;8,6;8,9;8,5;937,4;937,4;937,2;0,2;169,0;2,6;;0,0;
23/07/2021;0800;15,3;15,9;15,2;66,0;66,0;64,0;9,0;9,1;8,6;937,4;937,6;937,4;1,2;120,0;3,0;;0,0;
23/07/2021;0900;14,7;15,3;14,7;68,0;69,0;66,0;8,9;9,3;8,9;938,0;938,0;937,4;1,2;108,0;2,9;;0,0;
