,UF,cod_ibge,Mes,Obitos,Regiao
18976,SP,352050,7,55,SE
18977,SP,352050,8,49,SE
18978,SP,352050,9,33,SE
18979,SP,352050,10,18,SE
18980,SP,352050,11,24,SE
18981,SP,352050,12,39,SE
18982,SP,352060,9,2,SE
18983,SP,352060,10,1,SE
18984,SP,352060,11,1,SE
18985,SP,352060,12,1,SE
18986,SP,352080,9,1,SE
18987,SP,352090,8,1,SE
18988,SP,352090,9,1,SE
18989,SP,352090,10,2,SE
18990,SP,352100,7,1,SE
18991,SP,352100,8,2,SE
18992,SP,352100,9,1,SE
18993,SP,352100,11,1,SE
18994,SP,352110,7,1,SE
18995,SP,352115,5,2,SE
18996,SP,352115,7,1,SE
18997,SP,352115,8,2,SE
18998,SP,352115,9,3,SE
18999,SP,352115,12,2,SE
19000,SP,352120,8,1,SE
19001,SP,352120,11,1,SE
19002,SP,352130,5,1,SE
19003,SP,352130,6,1,SE
19004,SP,352130,7,6,SE
19005,SP,352130,8,9,SE
19006,SP,352130,9,4,SE
19007,SP,352130,10,6,SE
19008,SP,352130,11,1,SE
19009,SP,352130,12,1,SE
19010,SP,352140,5,3,SE
19011,SP,352140,6,1,SE
19012,SP,352140,7,6,SE
19013,SP,352140,8,3,SE
19014,SP,352140,9,1,SE
19015,SP,352140,10,1,SE
19016,SP,352140,11,3,SE
19017,SP,352140,12,3,SE
19018,SP,352150,9,1,SE
19019,SP,352150,10,1,SE
19020,SP,352150,11,1,SE
19021,SP,352150,12,1,SE
19022,SP,352160,5,1,SE
19023,SP,352160,10,1,SE
19024,SP,352160,12,1,SE
19025,SP,352170,7,1,SE
19026,SP,352170,8,1,SE
19027,SP,352170,9,2,SE
19028,SP,352170,12,2,SE
19029,SP,352180,9,1,SE
19030,SP,352180,12,1,SE
19031,SP,352190,4,1,SE
19032,SP,352190,6,2,SE
19033,SP,352190,7,3,SE
19034,SP,352190,8,1,SE
19035,SP,352190,9,2,SE
19036,SP,352190,10,2,SE
19037,SP,352190,12,2,SE
19038,SP,352200,10,1,SE
19039,SP,352210,4,4,SE
19040,SP,352210,5,14,SE
19041,SP,352210,6,9,SE
19042,SP,352210,7,24,SE
19043,SP,352210,8,9,SE
19044,SP,352210,9,12,SE
19045,SP,352210,10,6,SE
19046,SP,352210,11,9,SE
19047,SP,352210,12,13,SE
19048,SP,352215,12,1,SE
19049,SP,352220,3,1,SE
19050,SP,352220,4,14,SE
19051,SP,352220,5,31,SE
19052,SP,352220,6,51,SE
19053,SP,352220,7,39,SE
19054,SP,352220,8,17,SE
19055,SP,352220,9,11,SE
19056,SP,352220,10,4,SE
19057,SP,352220,11,14,SE
19058,SP,352220,12,17,SE
19059,SP,352230,4,2,SE
19060,SP,352230,5,7,SE
19061,SP,352230,6,14,SE
19062,SP,352230,7,10,SE
19063,SP,352230,8,21,SE
19064,SP,352230,9,17,SE
19065,SP,352230,10,14,SE
19066,SP,352230,11,9,SE
19067,SP,352230,12,31,SE
19068,SP,352240,5,2,SE
19069,SP,352240,7,4,SE
19070,SP,352240,8,3,SE
19071,SP,352240,9,2,SE
19072,SP,352240,10,2,SE
19073,SP,352240,11,18,SE
19074,SP,352240,12,31,SE
19075,SP,352250,3,3,SE
19076,SP,352250,4,19,SE
19077,SP,352250,5,68,SE
19078,SP,352250,6,69,SE
19079,SP,352250,7,44,SE
19080,SP,352250,8,35,SE
19081,SP,352250,9,11,SE
19082,SP,352250,10,5,SE
19083,SP,352250,11,8,SE
19084,SP,352250,12,28,SE
19085,SP,352260,4,3,SE
19086,SP,352260,6,8,SE
19087,SP,352260,7,7,SE
19088,SP,352260,8,16,SE
19089,SP,352260,9,12,SE
19090,SP,352260,10,7,SE
19091,SP,352260,11,1,SE
19092,SP,352260,12,2,SE
19093,SP,352265,7,1,SE
19094,SP,352265,12,1,SE
19095,SP,352270,6,1,SE
19096,SP,352270,7,3,SE
19097,SP,352270,8,4,SE
19098,SP,352270,9,3,SE
19099,SP,352270,10,1,SE
19100,SP,352270,12,3,SE
19101,SP,352280,7,2,SE
19102,SP,352280,8,2,SE
19103,SP,352280,9,2,SE
19104,SP,352280,10,1,SE
19105,SP,352290,5,1,SE
19106,SP,352290,7,1,SE
19107,SP,352290,8,1,SE
19108,SP,352290,9,1,SE
19109,SP,352290,10,1,SE
19110,SP,352300,5,1,SE
19111,SP,352300,12,1,SE
19112,SP,352310,3,1,SE
19113,SP,352310,4,28,SE
19114,SP,352310,5,65,SE
19115,SP,352310,6,65,SE
19116,SP,352310,7,67,SE
19117,SP,352310,8,44,SE
19118,SP,352310,9,25,SE
19119,SP,352310,10,15,SE
19120,SP,352310,11,18,SE
19121,SP,352310,12,35,SE
19122,SP,352320,6,1,SE
19123,SP,352320,7,3,SE
19124,SP,352320,8,10,SE
19125,SP,352320,9,4,SE
19126,SP,352320,10,4,SE
19127,SP,352320,11,5,SE
19128,SP,352320,12,4,SE
19129,SP,352330,4,1,SE
19130,SP,352330,6,3,SE
19131,SP,352330,7,1,SE
19132,SP,352330,9,2,SE
19133,SP,352330,10,2,SE
19134,SP,352330,11,3,SE
19135,SP,352330,12,1,SE
19136,SP,352340,3,1,SE
19137,SP,352340,4,1,SE
19138,SP,352340,5,5,SE
19139,SP,352340,6,7,SE
19140,SP,352340,7,9,SE
19141,SP,352340,8,4,SE
19142,SP,352340,9,4,SE
19143,SP,352340,10,1,SE
19144,SP,352340,11,1,SE
19145,SP,352340,12,5,SE
19146,SP,352350,5,1,SE
19147,SP,352350,7,3,SE
19148,SP,352350,8,4,SE
19149,SP,352360,6,1,SE
19150,SP,352360,7,2,SE
19151,SP,352360,8,3,SE
19152,SP,352360,11,1,SE
19153,SP,352360,12,2,SE
19154,SP,352370,6,1,SE
19155,SP,352380,7,2,SE
19156,SP,352380,8,3,SE
19157,SP,352380,10,2,SE
19158,SP,352390,3,1,SE
19159,SP,352390,4,3,SE
19160,SP,352390,5,19,SE
19161,SP,352390,6,17,SE
19162,SP,352390,7,24,SE
19163,SP,352390,8,23,SE
19164,SP,352390,9,10,SE
19165,SP,352390,10,10,SE
19166,SP,352390,11,9,SE
19167,SP,352390,12,23,SE
19168,SP,352400,4,1,SE
19169,SP,352400,5,2,SE
19170,SP,352400,6,10,SE
19171,SP,352400,7,13,SE
19172,SP,352400,8,5,SE
19173,SP,352400,9,3,SE
19174,SP,352400,11,3,SE
19175,SP,352400,12,7,SE
19176,SP,352410,6,1,SE
19177,SP,352410,7,3,SE
19178,SP,352410,8,8,SE
19179,SP,352410,9,10,SE
19180,SP,352410,10,7,SE
19181,SP,352410,11,4,SE
19182,SP,352410,12,5,SE
19183,SP,352420,4,1,SE
19184,SP,352420,8,1,SE
19185,SP,352420,9,1,SE
19186,SP,352430,4,5,SE
19187,SP,352430,6,2,SE
19188,SP,352430,7,10,SE
19189,SP,352430,8,13,SE
19190,SP,352430,9,14,SE
19191,SP,352430,10,6,SE
19192,SP,352430,11,1,SE
19193,SP,352430,12,3,SE
19194,SP,352440,3,1,SE
19195,SP,352440,4,3,SE
19196,SP,352440,5,12,SE
19197,SP,352440,6,24,SE
19198,SP,352440,7,38,SE
19199,SP,352440,8,51,SE
19200,SP,352440,9,18,SE
19201,SP,352440,10,14,SE
19202,SP,352440,11,11,SE
19203,SP,352440,12,20,SE
19204,SP,352450,5,2,SE
19205,SP,352450,8,2,SE
19206,SP,352450,10,2,SE
19207,SP,352450,12,1,SE
19208,SP,352460,5,1,SE
19209,SP,352460,6,3,SE
19210,SP,352460,7,3,SE
19211,SP,352460,8,2,SE
19212,SP,352460,9,7,SE
19213,SP,352460,10,2,SE
19214,SP,352460,12,8,SE
19215,SP,352470,5,3,SE
19216,SP,352470,6,5,SE
19217,SP,352470,7,5,SE
19218,SP,352470,8,6,SE
19219,SP,352470,9,7,SE
19220,SP,352470,10,3,SE
19221,SP,352470,11,2,SE
19222,SP,352470,12,2,SE
19223,SP,352480,6,2,SE
19224,SP,352480,7,7,SE
19225,SP,352480,8,19,SE
19226,SP,352480,9,11,SE
19227,SP,352480,10,24,SE
19228,SP,352480,11,3,SE
19229,SP,352480,12,19,SE
19230,SP,352490,5,1,SE
19231,SP,352490,6,1,SE
19232,SP,352490,8,1,SE
19233,SP,352490,9,2,SE
19234,SP,352490,10,1,SE
19235,SP,352500,3,1,SE
19236,SP,352500,4,12,SE
19237,SP,352500,5,22,SE
19238,SP,352500,6,25,SE
19239,SP,352500,7,21,SE
19240,SP,352500,8,14,SE
19241,SP,352500,9,9,SE
19242,SP,352500,10,3,SE
19243,SP,352500,11,3,SE
19244,SP,352500,12,9,SE
19245,SP,352510,4,1,SE
19246,SP,352510,5,2,SE
19247,SP,352510,6,6,SE
19248,SP,352510,7,15,SE
19249,SP,352510,8,11,SE
19250,SP,352510,9,9,SE
19251,SP,352510,10,8,SE
19252,SP,352510,11,1,SE
19253,SP,352510,12,2,SE
19254,SP,352520,4,2,SE
19255,SP,352520,5,5,SE
19256,SP,352520,6,10,SE
19257,SP,352520,7,2,SE
19258,SP,352520,8,3,SE
19259,SP,352520,9,1,SE
19260,SP,352520,10,1,SE
19261,SP,352520,12,4,SE
19262,SP,352530,5,6,SE
19263,SP,352530,6,7,SE
19264,SP,352530,7,14,SE
19265,SP,352530,8,20,SE
19266,SP,352530,9,9,SE
19267,SP,352530,10,13,SE
19268,SP,352530,11,11,SE
19269,SP,352530,12,18,SE
19270,SP,352550,8,1,SE
19271,SP,352550,9,1,SE
19272,SP,352550,11,1,SE
19273,SP,352560,6,2,SE
19274,SP,352560,8,1,SE
19275,SP,352560,12,1,SE
19276,SP,352570,3,1,SE
19277,SP,352570,6,2,SE
19278,SP,352570,7,8,SE
19279,SP,352570,8,4,SE
19280,SP,352570,9,3,SE
19281,SP,352570,10,3,SE
19282,SP,352570,11,2,SE
19283,SP,352570,12,4,SE
19284,SP,352580,6,1,SE
19285,SP,352580,9,1,SE
19286,SP,352585,9,1,SE
19287,SP,352590,4,16,SE
19288,SP,352590,5,59,SE
19289,SP,352590,6,114,SE
19290,SP,352590,7,123,SE
19291,SP,352590,8,61,SE
19292,SP,352590,9,35,SE
19293,SP,352590,10,15,SE
19294,SP,352590,11,19,SE
19295,SP,352590,12,49,SE
19296,SP,352600,5,1,SE
19297,SP,352600,7,1,SE
19298,SP,352600,8,2,SE
19299,SP,352600,10,1,SE
19300,SP,352600,11,2,SE
19301,SP,352600,12,4,SE
19302,SP,352610,6,1,SE
19303,SP,352610,7,2,SE
19304,SP,352610,8,4,SE
19305,SP,352610,9,4,SE
19306,SP,352610,10,1,SE
19307,SP,352610,12,6,SE
19308,SP,352620,4,2,SE
19309,SP,352620,5,3,SE
19310,SP,352620,6,2,SE
19311,SP,352620,7,1,SE
19312,SP,352620,8,3,SE
19313,SP,352620,9,3,SE
19314,SP,352620,10,2,SE
19315,SP,352620,11,2,SE
19316,SP,352630,8,1,SE
19317,SP,352640,4,2,SE
19318,SP,352640,7,3,SE
19319,SP,352640,9,1,SE
19320,SP,352640,11,1,SE
19321,SP,352640,12,3,SE
19322,SP,352650,8,1,SE
19323,SP,352650,9,3,SE
19324,SP,352660,4,1,SE
19325,SP,352670,3,2,SE
19326,SP,352670,4,1,SE
19327,SP,352670,5,2,SE
19328,SP,352670,6,11,SE
19329,SP,352670,7,22,SE
19330,SP,352670,8,17,SE
19331,SP,352670,9,11,SE
19332,SP,352670,10,10,SE
19333,SP,352670,11,6,SE
19334,SP,352670,12,4,SE
19335,SP,352680,4,1,SE
19336,SP,352680,5,6,SE
19337,SP,352680,6,14,SE
19338,SP,352680,7,11,SE
19339,SP,352680,8,10,SE
19340,SP,352680,9,4,SE
19341,SP,352680,10,3,SE
19342,SP,352680,11,2,SE
19343,SP,352680,12,2,SE
19344,SP,352690,4,1,SE
19345,SP,352690,5,12,SE
19346,SP,352690,6,58,SE
19347,SP,352690,7,92,SE
19348,SP,352690,8,54,SE
19349,SP,352690,9,34,SE
19350,SP,352690,10,26,SE
19351,SP,352690,11,12,SE
19352,SP,352690,12,21,SE
19353,SP,352700,7,1,SE
19354,SP,352700,9,2,SE
19355,SP,352700,12,1,SE
19356,SP,352710,4,4,SE
19357,SP,352710,5,2,SE
19358,SP,352710,6,6,SE
19359,SP,352710,7,12,SE
19360,SP,352710,8,7,SE
19361,SP,352710,9,6,SE
19362,SP,352710,10,6,SE
19363,SP,352710,11,5,SE
19364,SP,352710,12,8,SE
19365,SP,352720,4,1,SE
19366,SP,352720,5,2,SE
19367,SP,352720,6,3,SE
19368,SP,352720,7,6,SE
19369,SP,352720,8,10,SE
19370,SP,352720,9,8,SE
19371,SP,352720,10,2,SE
19372,SP,352720,11,1,SE
19373,SP,352725,8,1,SE
19374,SP,352730,4,2,SE
19375,SP,352730,5,1,SE
19376,SP,352730,6,7,SE
19377,SP,352730,7,7,SE
19378,SP,352730,8,5,SE
19379,SP,352730,9,3,SE
19380,SP,352730,11,1,SE
19381,SP,352730,12,2,SE
19382,SP,352740,4,3,SE
19383,SP,352740,5,2,SE
19384,SP,352740,10,2,SE
19385,SP,352760,6,3,SE
19386,SP,352760,7,6,SE
19387,SP,352760,9,1,SE
19388,SP,352760,10,1,SE
19389,SP,352770,7,3,SE
19390,SP,352800,5,1,SE
19391,SP,352800,6,1,SE
19392,SP,352800,7,2,SE
19393,SP,352800,8,4,SE
19394,SP,352800,10,1,SE
19395,SP,352800,11,1,SE
19396,SP,352800,12,4,SE
19397,SP,352810,6,2,SE
19398,SP,352810,8,2,SE
19399,SP,352820,8,2,SE
19400,SP,352820,9,1,SE
19401,SP,352820,10,1,SE
19402,SP,352820,12,1,SE
19403,SP,352830,7,1,SE
19404,SP,352830,8,1,SE
19405,SP,352840,5,3,SE
19406,SP,352840,6,9,SE
19407,SP,352840,7,5,SE
19408,SP,352840,8,2,SE
19409,SP,352840,9,2,SE
19410,SP,352840,11,1,SE
19411,SP,352840,12,3,SE
19412,SP,352850,3,1,SE
19413,SP,352850,4,3,SE
19414,SP,352850,5,17,SE
19415,SP,352850,6,9,SE
19416,SP,352850,7,13,SE
19417,SP,352850,8,13,SE
19418,SP,352850,9,7,SE
19419,SP,352850,10,3,SE
19420,SP,352850,11,9,SE
19421,SP,352850,12,16,SE
19422,SP,352860,12,1,SE
19423,SP,352870,7,1,SE
19424,SP,352880,7,1,SE
19425,SP,352885,8,1,SE
19426,SP,352885,9,1,SE
19427,SP,352885,10,1,SE
19428,SP,352900,3,1,SE
19429,SP,352900,6,12,SE
19430,SP,352900,7,6,SE
19431,SP,352900,8,11,SE
19432,SP,352900,9,20,SE
19433,SP,352900,10,20,SE
19434,SP,352900,11,17,SE
19435,SP,352900,12,19,SE
19436,SP,352910,8,1,SE
19437,SP,352920,5,1,SE
19438,SP,352920,7,6,SE
19439,SP,352920,8,4,SE
19440,SP,352920,9,2,SE
19441,SP,352920,10,1,SE
19442,SP,352920,12,2,SE
19443,SP,352930,6,2,SE
19444,SP,352930,7,6,SE
19445,SP,352930,8,5,SE
19446,SP,352930,9,4,SE
19447,SP,352930,10,9,SE
19448,SP,352930,11,3,SE
19449,SP,352930,12,2,SE
19450,SP,352940,3,2,SE
19451,SP,352940,4,35,SE
19452,SP,352940,5,77,SE
19453,SP,352940,6,79,SE
19454,SP,352940,7,67,SE
19455,SP,352940,8,99,SE
19456,SP,352940,9,49,SE
19457,SP,352940,10,35,SE
19458,SP,352940,11,31,SE
19459,SP,352940,12,80,SE
19460,SP,352950,6,3,SE
19461,SP,352950,7,3,SE
19462,SP,352950,8,3,SE
19463,SP,352950,9,1,SE
19464,SP,352960,7,2,SE
19465,SP,352960,8,2,SE
19466,SP,352960,9,1,SE
19467,SP,352960,10,1,SE
19468,SP,352965,9,1,SE
19469,SP,352970,6,2,SE
19470,SP,352970,7,6,SE
19471,SP,352970,8,8,SE
19472,SP,352970,9,3,SE
19473,SP,352970,10,4,SE
19474,SP,352970,11,3,SE
19475,SP,352970,12,13,SE
19476,SP,352980,4,1,SE
19477,SP,352980,7,4,SE
19478,SP,352980,9,1,SE
19479,SP,352980,10,2,SE
19480,SP,352990,4,3,SE
19481,SP,352990,5,1,SE
19482,SP,352990,6,3,SE
19483,SP,352990,7,5,SE
19484,SP,352990,8,1,SE
19485,SP,352990,9,2,SE
19486,SP,352990,10,2,SE
19487,SP,352990,12,5,SE
19488,SP,353000,6,1,SE
19489,SP,353010,4,3,SE
19490,SP,353010,5,2,SE
19491,SP,353010,6,1,SE
19492,SP,353010,7,1,SE
19493,SP,353010,8,2,SE
19494,SP,353010,10,3,SE
19495,SP,353020,8,2,SE
19496,SP,353020,10,3,SE
19497,SP,353020,11,1,SE
19498,SP,353030,5,1,SE
19499,SP,353030,6,2,SE
19500,SP,353030,7,13,SE
19501,SP,353030,8,8,SE
19502,SP,353030,9,16,SE
19503,SP,353030,10,15,SE
19504,SP,353030,11,4,SE
19505,SP,353030,12,6,SE
19506,SP,353040,7,1,SE
19507,SP,353040,8,1,SE
19508,SP,353050,3,1,SE
19509,SP,353050,5,3,SE
19510,SP,353050,6,2,SE
19511,SP,353050,7,4,SE
19512,SP,353050,8,4,SE
19513,SP,353050,9,10,SE
19514,SP,353050,10,11,SE
19515,SP,353050,11,1,SE
19516,SP,353050,12,1,SE
19517,SP,353060,3,3,SE
19518,SP,353060,4,19,SE
19519,SP,353060,5,73,SE
19520,SP,353060,6,86,SE
19521,SP,353060,7,76,SE
19522,SP,353060,8,80,SE
19523,SP,353060,9,51,SE
19524,SP,353060,10,54,SE
19525,SP,353060,11,49,SE
19526,SP,353060,12,87,SE
19527,SP,353070,4,1,SE
19528,SP,353070,5,3,SE
19529,SP,353070,6,17,SE
19530,SP,353070,7,29,SE
19531,SP,353070,8,18,SE
19532,SP,353070,9,11,SE
19533,SP,353070,10,11,SE
19534,SP,353070,11,11,SE
19535,SP,353070,12,10,SE
19536,SP,353080,5,1,SE
19537,SP,353080,6,6,SE
19538,SP,353080,7,23,SE
19539,SP,353080,8,11,SE
19540,SP,353080,9,10,SE
19541,SP,353080,10,6,SE
19542,SP,353080,11,7,SE
19543,SP,353080,12,7,SE
19544,SP,353090,7,1,SE
19545,SP,353100,5,1,SE
19546,SP,353100,8,1,SE
19547,SP,353100,10,1,SE
19548,SP,353110,3,1,SE
19549,SP,353110,4,3,SE
19550,SP,353110,5,1,SE
19551,SP,353110,6,1,SE
19552,SP,353110,7,9,SE
19553,SP,353110,8,5,SE
19554,SP,353110,9,3,SE
19555,SP,353110,10,3,SE
19556,SP,353110,11,8,SE
19557,SP,353110,12,6,SE
19558,SP,353120,7,1,SE
19559,SP,353120,12,1,SE
19560,SP,353130,4,1,SE
19561,SP,353130,7,1,SE
19562,SP,353130,8,11,SE
19563,SP,353130,9,17,SE
19564,SP,353130,10,9,SE
19565,SP,353130,11,2,SE
19566,SP,353130,12,4,SE
19567,SP,353140,5,1,SE
19568,SP,353140,7,5,SE
19569,SP,353140,8,7,SE
19570,SP,353140,9,1,SE
19571,SP,353140,10,4,SE
19572,SP,353140,11,1,SE
19573,SP,353140,12,5,SE
19574,SP,353150,7,2,SE
19575,SP,353160,8,1,SE
19576,SP,353160,9,2,SE
19577,SP,353160,12,1,SE
19578,SP,353170,7,1,SE
19579,SP,353170,11,2,SE
19580,SP,353180,4,2,SE
19581,SP,353180,5,1,SE
19582,SP,353180,6,4,SE
19583,SP,353180,7,10,SE
19584,SP,353180,8,9,SE
19585,SP,353180,9,3,SE
19586,SP,353180,10,4,SE
19587,SP,353180,11,2,SE
19588,SP,353180,12,5,SE
19589,SP,353190,5,2,SE
19590,SP,353190,6,4,SE
19591,SP,353190,7,7,SE
19592,SP,353190,8,8,SE
19593,SP,353190,9,5,SE
19594,SP,353190,10,1,SE
19595,SP,353190,11,1,SE
19596,SP,353190,12,1,SE
19597,SP,353200,6,2,SE
19598,SP,353200,7,1,SE
19599,SP,353200,12,1,SE
19600,SP,353205,7,1,SE
19601,SP,353205,8,2,SE
19602,SP,353210,8,1,SE
19603,SP,353210,10,1,SE
19604,SP,353210,11,2,SE
19605,SP,353215,11,1,SE
19606,SP,353220,7,1,SE
19607,SP,353220,9,2,SE
19608,SP,353220,11,2,SE
19609,SP,353220,12,1,SE
19610,SP,353230,6,1,SE
19611,SP,353240,3,1,SE
19612,SP,353240,5,2,SE
19613,SP,353240,7,2,SE
19614,SP,353240,9,1,SE
19615,SP,353240,12,2,SE
19616,SP,353250,8,2,SE
19617,SP,353250,9,3,SE
19618,SP,353250,10,2,SE
19619,SP,353250,12,1,SE
19620,SP,353260,7,2,SE
19621,SP,353260,8,1,SE
19622,SP,353260,10,2,SE
19623,SP,353260,11,2,SE
19624,SP,353260,12,4,SE
19625,SP,353270,8,1,SE
19626,SP,353270,9,1,SE
19627,SP,353280,6,1,SE
19628,SP,353280,8,1,SE
19629,SP,353280,9,1,SE
19630,SP,353280,10,1,SE
19631,SP,353280,12,3,SE
19632,SP,353282,8,2,SE
19633,SP,353282,10,1,SE
19634,SP,353282,11,1,SE
19635,SP,353282,12,1,SE
19636,SP,353284,7,1,SE
19637,SP,353284,9,1,SE
19638,SP,353286,6,1,SE
19639,SP,353286,7,1,SE
19640,SP,353290,9,1,SE
19641,SP,353290,10,2,SE
19642,SP,353300,3,1,SE
19643,SP,353300,7,3,SE
19644,SP,353300,8,4,SE
19645,SP,353300,9,5,SE
19646,SP,353300,10,5,SE
19647,SP,353300,11,4,SE
19648,SP,353300,12,4,SE
19649,SP,353320,8,1,SE
19650,SP,353325,7,2,SE
19651,SP,353325,8,2,SE
19652,SP,353325,9,2,SE
19653,SP,353325,10,2,SE
19654,SP,353330,7,2,SE
19655,SP,353340,3,1,SE
19656,SP,353340,5,1,SE
19657,SP,353340,6,9,SE
19658,SP,353340,7,21,SE
19659,SP,353340,8,8,SE
19660,SP,353340,9,7,SE
19661,SP,353340,10,10,SE
19662,SP,353340,11,7,SE
19663,SP,353340,12,10,SE
19664,SP,353350,6,1,SE
19665,SP,353350,7,1,SE
19666,SP,353350,8,4,SE
19667,SP,353350,9,8,SE
19668,SP,353350,10,10,SE
19669,SP,353350,11,5,SE
19670,SP,353350,12,5,SE
19671,SP,353360,8,2,SE
19672,SP,353370,11,1,SE
19673,SP,353390,5,2,SE
19674,SP,353390,6,1,SE
19675,SP,353390,7,7,SE
19676,SP,353390,8,30,SE
19677,SP,353390,9,17,SE
19678,SP,353390,10,11,SE
19679,SP,353390,11,6,SE
19680,SP,353390,12,1,SE
19681,SP,353400,6,1,SE
19682,SP,353400,9,1,SE
19683,SP,353400,10,2,SE
19684,SP,353400,12,1,SE
19685,SP,353410,7,1,SE
19686,SP,353410,8,1,SE
19687,SP,353410,9,1,SE
19688,SP,353410,10,1,SE
19689,SP,353410,12,1,SE
19690,SP,353420,7,3,SE
19691,SP,353420,8,1,SE
19692,SP,353420,10,1,SE
19693,SP,353430,5,3,SE
19694,SP,353430,6,4,SE
19695,SP,353430,7,13,SE
19696,SP,353430,8,9,SE
19697,SP,353430,9,10,SE
19698,SP,353430,10,2,SE
19699,SP,353430,11,1,SE
19700,SP,353440,3,15,SE
19701,SP,353440,4,116,SE
19702,SP,353440,5,263,SE
19703,SP,353440,6,170,SE
19704,SP,353440,7,112,SE
19705,SP,353440,8,94,SE
19706,SP,353440,9,48,SE
19707,SP,353440,10,38,SE
19708,SP,353440,11,56,SE
19709,SP,353440,12,102,SE
19710,SP,353460,7,2,SE
19711,SP,353460,8,4,SE
19712,SP,353460,9,2,SE
19713,SP,353460,10,2,SE
19714,SP,353460,11,1,SE
19715,SP,353460,12,1,SE
19716,SP,353470,4,3,SE
19717,SP,353470,5,1,SE
19718,SP,353470,6,1,SE
19719,SP,353470,7,7,SE
19720,SP,353470,8,8,SE
19721,SP,353470,9,9,SE
19722,SP,353470,10,11,SE
19723,SP,353470,11,8,SE
19724,SP,353470,12,16,SE
19725,SP,353475,7,2,SE
19726,SP,353475,8,1,SE
19727,SP,353475,9,2,SE
19728,SP,353475,10,1,SE
19729,SP,353475,12,2,SE
19730,SP,353490,5,1,SE
19731,SP,353490,6,1,SE
19732,SP,353490,7,3,SE
19733,SP,353490,10,4,SE
19734,SP,353490,11,1,SE
19735,SP,353490,12,2,SE
19736,SP,353500,7,2,SE
19737,SP,353500,8,1,SE
19738,SP,353500,9,2,SE
19739,SP,353500,11,2,SE
19740,SP,353510,5,2,SE
19741,SP,353510,7,4,SE
19742,SP,353510,8,4,SE
19743,SP,353510,9,2,SE
19744,SP,353510,10,1,SE
19745,SP,353510,11,2,SE
19746,SP,353520,7,1,SE
19747,SP,353520,8,1,SE
19748,SP,353520,9,3,SE
19749,SP,353520,10,1,SE
19750,SP,353520,12,1,SE
19751,SP,353530,6,1,SE
19752,SP,353530,8,1,SE
19753,SP,353530,9,3,SE
19754,SP,353530,10,2,SE
19755,SP,353530,11,1,SE
19756,SP,353530,12,1,SE
19757,SP,353540,5,1,SE
19758,SP,353540,7,3,SE
19759,SP,353540,8,1,SE
19760,SP,353540,9,1,SE
19761,SP,353540,11,1,SE
19762,SP,353540,12,1,SE
19763,SP,353550,6,2,SE
19764,SP,353550,7,2,SE
19765,SP,353550,8,4,SE
19766,SP,353550,9,1,SE
19767,SP,353550,10,7,SE
19768,SP,353550,11,2,SE
19769,SP,353550,12,9,SE
19770,SP,353560,5,1,SE
19771,SP,353560,7,5,SE
19772,SP,353560,8,3,SE
19773,SP,353560,9,2,SE
19774,SP,353570,6,2,SE
19775,SP,353570,9,2,SE
19776,SP,353580,5,1,SE
19777,SP,353580,9,1,SE
19778,SP,353580,10,2,SE
19779,SP,353580,12,7,SE
19780,SP,353590,8,3,SE
19781,SP,353590,9,2,SE
19782,SP,353590,11,2,SE
19783,SP,353600,7,2,SE
19784,SP,353600,9,1,SE
19785,SP,353600,10,1,SE
19786,SP,353600,12,1,SE
19787,SP,353610,6,1,SE
19788,SP,353610,12,3,SE
19789,SP,353620,4,1,SE
19790,SP,353620,5,1,SE
19791,SP,353620,6,4,SE
19792,SP,353620,8,3,SE
19793,SP,353620,9,2,SE
19794,SP,353620,10,3,SE
19795,SP,353620,11,3,SE
19796,SP,353620,12,5,SE
19797,SP,353625,8,1,SE
19798,SP,353625,9,1,SE
19799,SP,353625,10,3,SE
19800,SP,353625,11,2,SE
19801,SP,353630,8,4,SE
19802,SP,353630,10,5,SE
19803,SP,353630,11,1,SE
19804,SP,353640,7,1,SE
19805,SP,353640,10,1,SE
19806,SP,353640,12,1,SE
19807,SP,353650,3,1,SE
19808,SP,353650,6,13,SE
19809,SP,353650,7,31,SE
19810,SP,353650,8,24,SE
19811,SP,353650,9,9,SE
19812,SP,353650,10,3,SE
19813,SP,353650,11,8,SE
19814,SP,353650,12,4,SE
19815,SP,353660,7,1,SE
19816,SP,353660,8,1,SE
19817,SP,353660,9,1,SE
19818,SP,353660,10,1,SE
19819,SP,353670,4,1,SE
19820,SP,353670,5,1,SE
19821,SP,353670,6,2,SE
19822,SP,353670,7,4,SE
19823,SP,353670,8,3,SE
19824,SP,353670,9,4,SE
19825,SP,353670,10,4,SE
19826,SP,353670,11,3,SE
19827,SP,353670,12,6,SE
19828,SP,353690,7,1,SE
19829,SP,353690,10,1,SE
19830,SP,353690,12,1,SE
19831,SP,353700,7,1,SE
19832,SP,353700,9,1,SE
19833,SP,353700,12,1,SE
19834,SP,353710,7,3,SE
19835,SP,353710,8,4,SE
19836,SP,353710,10,2,SE
19837,SP,353710,11,1,SE
19838,SP,353710,12,8,SE
19839,SP,353715,4,1,SE
19840,SP,353720,7,1,SE
19841,SP,353720,8,3,SE
19842,SP,353720,10,2,SE
19843,SP,353720,11,1,SE
19844,SP,353720,12,1,SE
19845,SP,353730,4,1,SE
19846,SP,353730,5,2,SE
19847,SP,353730,6,1,SE
19848,SP,353730,7,6,SE
