id_municipio,2017,Ideb
3532157,6.2,6.2
3532207,6.8,6.4
3532306,6.5,6.4
3532405,6.6,6.7
3532504,7.1,6.9
3532603,7,7
3532702,6.7,7.2
3532801,5.4,6.7
3532827,6.1,6
3532843,7.2,6.9
3532868,7.1,6.8
3532900,6.4,6.8
3533007,6.7,6.9
3533106,6.5,6.6
3533205,6.2,6.3
3533254,6.5,7.3
3533304,6.3,7.1
3533403,6.9,7.3
3533502,7.7,7.5
3533601,6.9,7.1
3533700,7.2,7.1
3533809,6.5,5.4
3533908,6.8,6.9
3534005,6.5,6.4
3534104,6.1,6.6
3534203,7.2,7.2
3534302,6.3,6.3
3534401,6.1,6.3
3534500,7.1,7.1
3534609,6.3,6.9
3534708,6.8,7
3534757,6.7,6.5
3534807,6.8,6.8
3534906,6.6,6.9
3535002,6.3,6.2
3535101,7.2,6.5
3535200,7.3,6.7
3535309,6.6,6.3
3535408,6.4,6
3535507,6.6,6.9
3535606,6.3,6.4
3535705,6.6,6.7
3535804,6.1,6.6
3535903,5.8,6.5
3536000,6.8,6.8
3536109,6.4,5.7
3536208,6.3,6.3
3536257,6.3,6.1
3536307,6.5,6.4
3536406,6.1,7
3536505,6.6,6.6
3536570,6.3,7.2
3536604,6.4,6.7
3536703,6.3,6.2
3536802,6.4,6.7
3536901,6.5,7.1
3537008,6.2,6.2
3537107,7.2,7.2
3537156,7.3,6.6
3537206,5.8,6.1
3537305,6.8,7.1
3537404,7.5,7.7
3537503,6.2,6.8
3537602,6,6
3537701,7.3,7.3
3537800,7,7.3
3537909,6.8,7
3538006,6.9,6.8
3538105,6.3,6.7
3538204,6.4,6.5
3538303,6.5,7.1
3538501,6.6,6.6
3538600,6.4,6.7
3538709,6.8,6.9
3538808,6.8,6.9
3538907,5.5,5.7
3539004,6.5,6.9
3539103,5.4,5.1
3539202,6.4,6.5
3539301,6.4,6.5
3539400,7.4,6.9
3539509,6.7,6.8
3539608,6.3,6.3
3539707,6.3,6.3
3539806,6.7,6.6
3539905,6.4,6.6
3540002,7.4,7.5
3540101,6.4,6.7
3540200,6.5,7.3
3540259,5.8,6.7
3540309,6.7,6.4
3540408,6.3,-
3540507,6.1,6.1
3540606,6.5,6.3
3540705,6.5,6.2
3540754,5.9,6.2
3540804,6.6,7
3540853,6.6,5.6
3540903,6.2,6
3541000,6.4,6.6
3541059,6.2,5.9
3541109,6,6
3541208,6.2,6.1
3541307,6.6,6.6
3541406,6.5,6.7
3541505,7.3,7.2
3541604,6.4,6.5
3541653,5.9,6.4
3541703,6.7,7.2
3541802,6.6,6
3541901,5.3,6
3542008,7.8,7.3
3542107,6.4,6.5
3542206,7,7
3542305,6.5,6.9
3542404,6.8,6.9
3542503,6.9,6.6
3542602,6.8,7
3542701,6.2,6.5
3542800,6.1,6
3542909,6.1,6
3543006,6.9,6.9
3543105,6.5,6.6
3543204,6.9,6.7
3543238,6.1,6.9
3543253,6.6,6.4
3543303,7,7
3543402,6.1,6.2
3543501,6.3,6.3
3543600,6.4,6.4
3543709,5.9,5.6
3543808,6.4,6.7
3543907,6.8,6.7
3544004,6.2,6.5
3544103,6.7,6.6
3544202,6.7,6.7
3544251,6.8,6.9
3544301,6.7,6.4
3544400,6.9,6.3
3544509,7.1,6.8
3544608,5.8,6.3
3544707,7.1,-
3544806,6.6,-
3544905,6.4,6.3
3545001,6.5,6.4
3545100,6.3,6.3
3545159,6.9,7.1
3545209,6.8,6.9
3545308,6.8,6.6
3545407,7.3,6.7
3545506,5.7,6.2
3545605,6.8,7.2
3545704,6.5,6.5
3545803,7,7
3546009,6.7,6.3
3546108,6.4,6.8
3546207,6.8,7.1
3546256,5.9,6.4
3546306,6.5,6.7
3546405,6.8,7.1
3546504,6.7,6.5
3546603,7,6.6
3546702,6.7,6.7
3546801,6.6,6.7
3546900,6.4,6.7
3547007,5.4,6.4
3547106,6.7,6.9
3547205,8.2,8.3
3547304,6.6,6.4
3547403,6.1,7.2
3547502,6.6,6.5
3547601,6,6.1
3547650,7.8,7.8
3547700,6.2,6.6
3547809,6.5,6.5
3547908,7.2,6.9
3548005,5.7,5.9
3548054,6.7,6.4
3548104,7.1,7.4
3548203,6.6,6.5
3548302,5.3,-
3548401,7.1,7.8
3548500,6,5.8
3548609,6.5,6.5
3548708,6.9,6.9
3548807,7.5,7.3
3548906,7.1,7.1
3549003,7.3,7
3549102,6.8,6.9
3549201,6.3,6.2
3549250,7,6.4
3549300,7.2,6.3
3549409,6.7,6.7
3549508,5.6,5.8
3549607,4.9,6
3549706,6.7,6.4
3549805,6.9,6.7
3549904,6.9,7
3549953,6.6,6.4
3550001,6,7.1
3550100,6.4,6.5
3550209,6.6,7
3550308,6.3,6.3
3550407,6.2,6.5
3550506,7.5,7.7
3550605,5.9,6.1
3550704,6.1,6.3
3550803,7.2,6.9
3550902,5.8,6
3551009,5.8,5.8
3551108,5.9,6.2
3551207,5.9,6.4
3551306,7.1,8.3
3551405,5.7,5.5
3551504,6.2,6.1
3551603,6.8,7
3551702,7.2,6.9
3551801,6.1,6
3551900,6.4,6.5
3552007,5.5,5.9
3552106,7.5,7.4
3552205,6.7,6.7
3552304,7,6.9
3552403,6.2,6.3
3552502,6.3,6.4
3552551,7.1,6.6
3552601,7.9,7.5
3552700,6.6,6.5
3552809,6.8,6.7
3552908,6.9,6.6
3553005,7.7,7.7
3553104,6,6.7
3553203,6.2,6.4
3553302,5.7,5.7
3553401,7.7,7.6
3553500,7,6.5
3553609,6.1,-
3553658,6,6.4
3553708,6.2,6.3
3553807,7,7
3553856,6.7,6.7
3553906,6.6,6.6
3553955,6.8,7.2
3554003,6.4,6.4
3554102,6.4,6.6
3554201,6.3,5.7
3554300,6.5,6.8
3554409,6.7,6.6
3554508,5.8,7.2
3554607,6.1,6.5
3554656,6.8,5.8
3554706,6.2,6.8
3554755,6.6,6.4
3554805,6.3,6.4
3554904,7.1,6.1
3554953,6.6,6.8
3555000,6.7,6.8
3555109,7.7,7.9
3555208,7,6.6
3555307,6.4,7.1
3555356,6.3,5.9
3555406,5.8,6.2
3555505,5.5,6.8
3555604,6.7,6.5
3555703,6.1,-
3555802,7,7.5
3555901,6.8,6.6
3556008,6.8,6.9
3556107,6.8,7
3556206,6.5,6.5
3556305,7.2,7
3556354,5.6,5.7
3556404,7.1,6.8
3556453,6.2,6.6
3556503,6.5,6.8
3556602,6.2,6.1
3556701,7.2,6.9
3556800,5.8,5.6
3556909,6.6,6.6
3556958,6.8,6.4
3557006,6.6,6.7
3557105,6.8,6.9
3557154,6.4,5.9
3557204,6.5,6.8
3557303,6.6,5.6
4100103,5.9,6.1
4100202,5.7,6.7
4100301,5.2,5.8
4100400,5.1,5.2
4100459,4.9,5.9
4100509,6.9,6.8
4100608,5.6,6
4100707,5.5,5.7
4100806,5.3,5.5
4100905,5.2,6.1
4101002,6.7,6.7
4101051,6.2,6.2
4101101,6.4,6.5
4101150,6.3,6.5
4101200,5,5.1
4101309,6.4,7
4101408,7.5,7.6
4101507,6.7,6.8
4101606,6.6,6.5
4101655,5.6,6.5
4101705,6.6,6.6
4101804,5.6,6.1
4101853,5.7,6.5
4101903,6.3,6.1
4102000,7,6.9
4102109,7,7.1
4102208,7.5,8.3
4102307,6,5.8
4102406,6,5.9
4102505,5.3,5.5
4102604,5.3,6.3
4102703,5.9,6.3
4102752,5.6,5.9
4102802,5.9,6.1
4102901,6.1,6.2
4103008,7,8.3
4103024,6.7,6.1
4103040,5.5,5.9
4103057,5.3,5.3
4103107,5.5,6
4103156,7.2,6.5
4103206,6.3,6
4103222,7.7,8
4103305,6.4,6.9
4103354,6.5,6.4
4103370,5,5.4
4103404,6,6
4103453,7,6.8
4103479,5.9,5.7
4103503,6.1,6.9
4103602,5.5,5.8
4103701,6.7,6.7
4103800,6.7,6.3
4103909,5.8,5.3
4103958,5.4,5
4104006,5.7,6.1
4104055,5.8,6.4
4104105,5.6,6
4104204,6.2,6.4
4104253,6.1,6.2
4104303,6.3,6.2
4104402,6.6,6.5
4104428,5.5,5.5
4104451,5.4,5.9
4104501,6.6,6.7
4104600,6.7,6.5
4104659,6.1,6.2
4104709,6.4,6.7
4104808,6.5,6.5
4104907,6.8,7.2
4105003,5.9,6.1
4105102,6.1,6.5
4105201,4.9,5.4
4105300,6.9,7.2
4105409,6.1,6.4
4105508,6.6,6.7
4105607,6.1,6.2
4105706,5.6,5.6
4105805,6,6.2
4105904,6.3,6.4
4106001,5.3,5.5
4106100,6.1,5.3
4106209,5.7,5.9
4106308,6.1,6.3
4106407,5.8,5.9
4106456,5.2,5.4
4106506,6.1,6.6
4106555,5.9,5.9
4106571,6.3,6.6
4106605,6.8,7.3
4106704,5.7,5.9
4106803,6.3,6.3
4106852,6.9,7.5
4106902,6.4,6.5
4107009,5.7,5.9
4107108,5.7,6.9
4107124,5.7,6.3
4107157,6,6
4107207,6.8,6.9
4107256,6.6,6.8
4107306,7.4,6.2
4107405,7,7.5
4107504,6.7,6.3
4107520,6.5,6.1
4107538,5.8,6.6
4107546,5.1,5.5
4107553,6.2,6.9
4107603,5.7,6.2
4107652,5.9,6.5
4107702,5.5,5.5
4107736,6,6
4107751,5.9,6
4107801,7.7,8
4107850,6.2,7.1
4107900,6.1,6.8
4108007,5.7,6.3
4108106,6.5,6.8
4108205,6.2,6.2
4108304,7.2,7.1
4108320,5.3,5.8
4108403,6.4,6.7
4108452,4.8,5.3
4108502,5.4,5.1
4108551,5.3,6
4108601,6,6.1
4108650,4.6,5.8
4108700,5.3,6.3
4108809,5.5,5.5
4108908,5.7,6.1
4108957,6.5,6.7
4109005,7.1,7.4
4109104,6.8,6.7
4109203,6.9,7.2
4109302,6,6.4
4109401,6.4,6.3
4109500,4.8,5.1
4109609,6.2,6
4109658,5.3,6
4109708,5.8,6.2
4109757,5.9,6.3
4109807,5.8,5.9
4109906,5.6,6.4
4110003,5.9,6.7
4110052,6.2,6.1
4110078,5.4,5
4110102,5.7,6.2
4110201,5.4,5.8
4110300,6.7,6.4
4110409,6.7,-
4110508,6.4,6.3
4110607,5.5,5.9
4110656,5.8,6.6
4110706,6.7,6.9
4110805,6,6.2
4110904,5.9,4.8
4110953,6.5,7
4111001,5.5,5.6
4111100,6.2,7.3
4111209,7.2,7.3
4111258,5.2,5.2
4111308,6.4,6.3
4111407,6.3,6.7
4111506,6.3,6.4
4111555,5.9,6.6
4111605,6.6,7.3
4111704,5.7,6.2
4111803,5.1,5
4111902,5.5,5.8
4112009,6.6,6.3
4112108,6.7,6.9
4112207,6.5,8.8
4112306,5.7,6.1
4112405,7.3,7.3
4112504,6.6,6.9
4112603,6,6
4112702,5.3,5.3
4112751,5.9,6.4
4112801,7.7,7.7
4112900,6.4,6.3
4112959,5.9,5.4
4113007,6.7,6.2
4113106,7.1,6.9
4113205,6.3,6.6
4113254,5.1,5
4113304,6.2,6.7
4113403,6,7
4113429,6,6.7
4113452,5.5,5.6
4113502,7,7
4113601,6.4,6.6
4113700,6.8,6.8
4113734,5,5.4
4113759,5.7,6.2
4113809,4.3,-
4113908,6.7,7.2
4114005,6,6.3
4114104,6.4,6.8
4114203,7.2,7.6
4114302,5.9,6
4114351,6.3,6.5
4114401,5.5,6.2
4114500,5.5,5.9
4114609,6.4,6.2
4114708,5.6,6.6
4114807,6.6,6.8
4114906,6.2,6.3
4115002,7.3,7.5
4115101,5.7,5.4
4115200,7,7.2
4115309,5.8,6.5
4115358,7,6.5
4115408,7,6.8
4115457,5.8,6.5
4115507,6.8,6.3
4115606,6.2,6.3
4115705,6.6,6.4
4115739,5.1,5.9
4115754,5.4,5.8
4115804,7.4,7.3
4115853,6.6,6.4
4115903,4.9,5.2
4116000,6.2,6.2
4116059,6.8,6.4
4116109,5.9,6.6
4116208,5.6,5.1
4116307,6.7,6.4
4116406,5.7,5.4
4116505,5.2,5.8
4116604,6.7,6.3
4116703,6.9,7.2
4116802,5.4,6.9
4116901,6.3,6.5
4116950,6.4,6.5
4117008,5.9,6.5
4117057,5.5,5.7
4117107,7.8,7.8
4117206,6.7,6.7
4117214,5.6,5.5
4117222,6.1,6.7
4117255,5.8,6.3
4117271,5.9,5.2
4117297,5.9,7.4
4117305,5.4,6
4117404,6.8,6.2
4117453,6.5,6.3
4117503,6.2,6.5
4117602,5,5.2
4117701,6.1,6.2
4117800,5.9,6.6
4117909,6.6,6.5
4118006,6.6,6.6
4118105,5.8,6
4118204,5.3,6
4118303,6.2,6.2
4118402,7.4,7.7
4118451,6.3,6.4
4118501,7.5,7.3
4118600,6,6.3
4118709,6.4,6.5
4118808,7.2,7.1
4118857,6.2,6.9
4118907,6.6,7
4119004,6.4,6.3
4119103,7,7
4119152,6.7,6.7
4119202,5.3,5.7
4119251,6.8,7.1
4119301,5.1,5.4
4119400,5.4,5.2
4119509,5.3,5.6
4119608,5.9,6
4119657,7.8,7.9
4119707,6.2,6.3
4119806,6.4,7
4119905,6.3,6.5
4119954,6,6.1
4120002,6.6,7.1
4120101,5.5,5.7
4120150,6.5,7
4120200,-,6.3
4120309,6.6,6.5
4120333,5.6,6.7
4120358,6.1,5.8
4120408,5.8,7.3
4120507,6.2,6.2
4120606,6.3,6.9
4120655,6.1,6.9
4120705,7.5,7.3
4120804,5.7,5.5
4120853,6.9,7.1
4120903,5.9,6.3
4121000,5.7,6
4121109,5.4,6.1
4121208,4.9,7.2
4121257,5.6,6.2
4121307,5.8,6.1
4121356,5.9,6.4
4121406,7.5,7.4
4121505,6.4,6.7
4121604,6.9,6.8
4121703,5.9,6.2
4121752,4.8,5.4
4121802,7,7.1
4121901,6.7,6.6
4122008,5.8,6.2
4122107,6.1,6.9
4122156,6.1,6.9
4122172,7.3,6.8
4122206,5.4,5.7
4122305,7.4,7.4
4122404,6.9,6.9
4122503,6.9,6.3
4122602,6.6,6.1
4122651,6.4,6.1
4122701,6.2,7
4122800,6.6,7.1
4122909,5.8,6.8
4123006,6.8,6.5
4123105,5.5,6.1
4123204,5.6,5.7
4123303,-,6.4
4123402,6.1,6.1
4123501,6.7,6.9
4123600,5.6,6.1
4123709,6.6,7.2
4123808,7.4,7.2
4123824,5.4,6.1
4123857,4.7,5.1
4123907,5.7,5.9
4123956,5.3,6.1
4124004,6,6.6
4124020,5.9,5.9
4124053,6.8,6.8
4124103,6.4,6.6
4124202,5.3,5.9
4124301,5.6,5.3
4124400,6,6.3
4124509,6,6
4124608,5.8,5.6
4124707,5,5.5
4124806,7.3,7.3
4124905,6.1,6.7
4125001,5.6,6.1
4125100,5.6,6.2
4125209,6.7,7
4125308,6.5,7.5
4125357,6.2,7.1
4125407,6.4,7.3
4125456,5.7,5.5
4125506,6,6
4125555,6.3,7.2
4125605,6.5,6.2
4125704,6.3,6.1
4125753,6.2,6.1
4125803,6.3,6.9
4125902,5.5,6.4
4126009,6.2,6.8
4126108,6.9,7
4126207,6.2,5.9
4126256,5.7,5.8
4126272,5.9,6.7
4126306,6.7,6.9
4126355,8.7,8.5
4126405,8.2,8.1
4126504,6.3,6.2
4126603,6.7,7.2
4126652,5.7,7
4126678,5.1,5.6
4126702,6.4,6.7
4126801,6.5,6.6
4126900,6.2,6.8
4127007,5.8,6.3
4127106,6.3,6.4
4127205,7.2,7.2
4127304,6.1,6.5
4127403,5.4,6
4127502,5.6,5.8
4127601,5.6,6.5
4127700,6.5,6.7
4127809,5.6,6.5
4127858,6.2,6.4
4127882,4.8,5.2
4127908,5.7,5.7
4127957,7.5,6.8
4127965,6.5,6.3
4128005,7,7.4
4128104,6.6,6.6
4128203,6.3,6.4
4128302,5.9,6.4
4128401,5.7,5.6
4128500,6.4,6.9
4128534,5.1,5.5
4128559,5.6,5.8
4128609,6.2,6.9
4128625,6.6,6
4128633,5.7,5.3
4128658,6.2,7.1
4128708,7.5,6.9
4128807,6,7.2
4200051,6.8,6.5
4200101,6.4,6.1
4200200,6.2,6.3
4200309,6,5.5
4200408,6.5,6.6
4200507,6.1,5.8
4200556,7.2,6.2
4200606,6.7,6.6
4200705,6.9,6.3
4200754,6.7,7.2
4200804,7.4,6.9
4200903,7.7,6.7
4201000,6.1,-
4201109,5.5,5.8
4201208,6.6,7
4201257,6.4,6.4
4201273,7.2,7.9
4201307,6.1,6.1
4201406,5.9,5.9
4201505,6.3,6.1
4201604,7,7
4201653,6,5.9
4201703,6.4,5.8
4201802,6.6,7
4201901,5.8,5.9
4201950,5.8,5.5
4202008,6.4,6.1
4202057,5.6,6.1
4202073,5.5,5.5
4202081,-,-
4202099,-,6.3
4202107,6.2,6.1
4202131,-,-
4202156,5.7,5.8
4202206,6.3,5.8
4202305,5.5,5.3
4202404,6.5,6.2
4202438,5.3,5.1
4202453,6.5,6.6
4202503,4.8,5.4
4202537,6.3,6.2
4202578,6.4,6.7
4202602,5.1,5.3
4202701,6.4,6.5
4202800,6,5.7
4202859,6.6,6.2
4202875,5.9,6.1
4202909,6.4,6.4
4203006,5.9,6
4203105,6.8,7.3
4203154,4.8,5.1
4203204,5.6,5.5
4203253,5.9,-
4203303,6.7,6.6
4203402,5.3,5.6
4203501,6.4,6.4
4203600,5.9,6.1
4203709,6.3,6.8
4203808,6.7,6.8
4203907,6.3,6.5
4203956,5.9,5.6
4204004,5.9,5.9
4204103,5.5,6
4204152,6.5,6.2
4204178,4.8,5.5
4204194,5.9,7.2
4204202,6.5,6.4
4204251,6.6,6.5
4204301,6.7,6.6
4204350,6.8,6.2
4204400,6.6,6.3
4204459,6.7,5.6
4204509,6.3,6.1
4204558,5.1,5.7
4204608,6.2,6.2
4204707,6.3,6.2
4204756,6.6,7
4204806,5.5,5.7
4204905,6.6,6.1
4205001,5.9,6.5
4205100,6.6,6.8
4205159,6.5,6.3
4205175,5.6,5.2
4205191,-,-
4205209,6.5,7
4205308,6.1,6.1
4205357,6,5.8
4205407,5.8,5.7
4205431,6.5,6.6
4205456,6.8,6.9
4205506,6.9,7.3
4205555,5.5,5
4205605,6.3,6
4205704,7.1,7.3
4205803,6,6.2
4205902,6.3,6.1
4206009,6.3,6.1
4206108,6.2,6.2
4206207,6.4,5.9
4206306,6.1,6.4
4206405,7.1,7.3
4206504,6.6,6.3
4206603,6.4,6.1
4206652,6.4,6.2
4206702,6,6.3
4206751,6.6,7
4206801,6.8,6.4
4206900,5.9,6.5
4207007,6.4,6.5
4207106,6.2,6.1
4207205,6.1,5.2
4207304,6.2,5.8
4207403,6,6.8
4207502,6.6,6.5
4207577,7,6.6
4207601,6.9,7.2
4207650,7.3,7.4
4207684,6.4,6.3
4207700,6.9,6.2
4207759,6.7,6
4207809,6,6.1
4207858,6.7,6.1
4207908,7.6,7.4
4208005,6.8,7.1
4208104,6,6
4208203,6.3,6.5
4208302,6.3,6.4
4208401,7.3,6.8
4208450,6.2,6.3
4208500,6.4,6.2
4208609,6.7,6.4
4208708,6.3,6.2
4208807,6,6.1
4208906,6.9,7
4208955,6.8,-
4209003,6.3,6.3
4209102,7.1,7
4209151,6.2,5.4
4209177,6.1,6.2
4209201,6.6,6.9
4209300,5.4,5.4
4209409,5.6,5.8
4209458,6.7,7.1
4209508,6.4,6.2
4209607,6.1,6.1
4209706,5.3,5.3
4209805,5.9,6.7
4209854,6.8,7.3
4209904,5.6,5.9
4210001,6,6.3
4210035,7.7,7.7
4210050,5.3,-
4210100,6.6,6.5
4210209,6.8,6.3
4210308,6.3,6.4
4210407,5.6,5.6
4210506,6.5,6.3
4210555,7,6.7
4210605,6.8,6.5
4210704,6.1,6.4
4210803,7,6.7
4210852,-,-
4210902,6.9,6.4
4211009,6.5,6.9
4211058,5.7,6
4211108,5.8,6
4211207,6.4,6.1
4211256,5.4,5.7
4211306,6.1,6
4211405,6.9,7
4211454,6.1,5.9
4211504,6.7,6.5
4211603,6.7,6.6
4211652,6.4,5.5
4211702,6.2,6.4
4211751,6.3,6.4
4211801,7.1,7.1
4211850,5.9,6.3
4211876,6.6,7.4
4211892,4.7,-
4211900,5.7,5.5
4212007,6.4,6.5
4212056,6.5,7.6
4212106,6.1,6
4212205,7,6.9
4212239,-,-
4212254,5.3,-
4212270,6.3,6
4212304,5.7,5.9
4212403,6,6.2
4212502,6.1,6.1
4212601,7.4,7.4
4212700,6,6.1
4212809,6.2,6.3
4212908,6.3,6.7
4213005,6.3,5.8
4213104,7.1,7.4
4213153,6.8,7
4213203,7,6.9
4213302,5.4,5.6
4213351,6.2,6.4
4213401,5.7,5.3
4213500,6.1,6
4213609,5.8,5.8
4213708,5.7,6
4213807,6.4,6.1
4213906,7.2,7.2
4214003,6,5.7
4214102,6.7,6.7
4214151,6,7.4
4214201,6.7,6.7
4214300,6.4,6
4214409,5.9,5.9
4214508,6.6,6.4
4214607,6.8,6.5
4214706,-,-
4214805,5.9,5.9
4214904,6.5,6.5
4215000,6,6.5
4215059,6.4,6.1
4215075,7.3,7.3
4215109,7.1,6.4
4215208,5.8,6
4215307,6.1,6.6
4215356,7.3,7.3
4215406,7,6.9
4215455,5.8,5.4
4215505,5.7,5.4
4215554,6.7,6.5
4215604,6.8,7.4
4215653,5.6,5.7
4215679,6.9,6.4
4215687,5.7,6
4215695,7.6,6.3
4215703,6.1,6
4215752,5.9,6.3
4215802,6.9,6.7
4215901,6.8,7.1
4216008,6.3,7
4216057,5.5,5.5
4216107,6.3,6.3
4216206,5.8,5.8
4216255,7.5,7.6
4216305,6.3,6.6
4216354,6.1,5.7
4216404,6,6
4216503,5.2,5
4216602,6.2,6.4
4216701,6.7,6.8
4216800,5.5,6.2
4216909,6.6,7
4217006,6.4,6.4
4217105,5.8,6.5
4217154,6,6.1
4217204,6.6,6.5
4217253,6.8,6.4
4217303,6.9,6.9
4217402,6.5,6.7
4217501,6.9,7
4217550,7,6.5
4217600,5.4,5.5
4217709,6,5.8
4217758,7.1,7.4
4217808,5.9,6.4
4217907,6.6,6
4217956,6.7,6.8
4218004,5.9,5.9
4218103,5.8,5.6
4218202,6.8,6.9
4218251,6.2,5.6
4218301,5.4,5.2
4218350,6.4,6.4
4218400,6.3,5.8
4218509,7.3,6.7
4218608,6.6,6.3
4218707,6.1,5.9
4218756,6.9,7.1
4218806,6.1,6.2
4218855,6,6.3
4218905,5.7,5.6
4218954,5.5,5.6
4219002,6.6,6.8
4219101,6.5,7.1
4219150,6,6.2
4219176,6.2,6.3
4219200,6.6,7.1
4219309,6.5,6.3
4219358,6.4,6.3
4219408,6.7,6.3
4219507,6,6.5
4219606,6.9,6.8
4219705,6.4,6.3
4219853,5.8,6.3
4220000,5.4,5.7
4300034,5.5,5.7
4300059,5.7,6.4
4300109,6.1,5.8
4300208,6.2,6.1
4300307,5.6,6.4
4300406,5.5,5.5
4300455,5.8,5.6
4300471,-,6.7
4300505,6.6,7.3
4300554,-,5.9
4300570,6.2,6.8
4300604,4.9,5
4300638,4.9,5.6
4300646,5.6,6.2
4300661,6.4,6.8
4300703,6.5,6.6
4300802,5.6,6.2
4300851,5.1,5.8
4300877,6.2,5.7
4300901,6.5,7.8
4301008,6.5,6.5
4301057,6.1,5.9
4301073,4.7,5
4301107,5.3,5.3
4301206,6.2,6.3
4301305,5.2,5.2
4301404,6.8,6.6
4301503,6.9,7.1
4301552,6.6,6.4
4301602,5.4,5.8
4301636,5.1,4.9
4301651,6.6,6.5
4301701,6,6.3
4301750,5.4,-
4301800,5.9,5.9
4301859,5.2,5.4
4301875,4.9,5
4301909,4.4,5.1
4301925,7.7,-
4301958,7,6.7
4302006,5.4,5.3
4302055,-,-
4302105,6.3,6.4
4302154,5.9,6.1
4302204,6.6,6.2
4302220,5.4,5.6
4302238,5.5,5.7
4302253,6.6,6.7
4302303,5.8,6.1
4302352,6.4,6.4
4302378,6.1,5.6
4302402,6.4,6.7
4302451,6.3,5.8
4302501,4.5,5.5
4302584,7.5,7.5
4302600,6.2,5.7
4302659,5.8,6.2
4302709,5,5.4
4302808,5.5,5.5
4302907,5.1,5.3
4303004,5.5,5.7
4303103,5.6,5.6
4303202,6.6,6.6
4303301,5.4,5.4
4303400,7.1,6.5
4303509,5.7,6.3
4303558,5.8,6
4303608,5.1,5.7
4303673,6,6.2
4303707,6.6,6.7
4303806,6.9,7.3
4303905,6.7,7.1
4304002,6.7,5.6
4304101,6.3,5.6
4304200,5.8,6.3
4304309,6.6,7.1
4304358,5.1,5.1
4304408,5.7,5.9
4304507,5.8,6.3
4304606,5.1,5.3
4304614,7.2,5.7
4304622,7.2,6.2
4304630,5.2,5.4
4304655,5.3,6.3
4304663,4.8,4.7
4304671,6.1,6.3
4304689,5.1,5.3
4304697,6.2,6.9
4304705,6.3,6.3
4304713,5.6,-
4304804,6.9,6.9
4304903,6.6,6.8
4304952,6,6.3
4305009,6.1,6.5
4305108,6,6.2
4305116,7.1,8.2
4305124,4.3,4.5
4305132,5.5,6
4305157,5.7,5.9
4305173,5.4,5.2
4305207,6.2,6.7
4305306,6.3,6.5
4305355,5.3,5.9
4305405,6.3,6.3
4305439,5.1,5.1
4305447,5.6,-
4305454,5,4.7
4305504,6.7,6.1
4305587,6.8,6
4305603,6.7,6.2
4305702,6.2,5.8
4305801,6.2,6.7
4305835,-,-
4305850,-,-
4305871,6,6.1
4305900,5.3,5.1
4305934,7.2,7.8
4305959,7.1,6.6
4305975,5.8,5.6
4306007,6.6,6.7
4306056,4.9,4.7
4306072,5.9,6.1
4306106,5.4,5.5
4306130,-,-
4306205,5.9,6.4
4306304,7.6,7.6
4306320,5.3,6
4306353,-,-
4306379,4.6,-
4306403,6.6,6.7
4306429,5.6,5.7
4306452,7.8,8.1
4306502,5.9,6.1
4306551,-,-
4306601,5.3,5.3
4306700,5.3,5.5
4306734,6,5.4
4306759,5,7
4306767,5,4.7
4306809,6.5,6.8
4306908,5.5,5.7
4306924,4.6,-
4306932,6,5.9
4306957,6.8,6.5
4306973,4.6,5.1
4307005,6.5,6.6
4307054,5.6,5.9
4307104,5.2,5.5
4307203,6.2,5.5
4307302,5.9,-
4307401,5.3,-
4307450,5.8,6.6
4307500,6.1,6.4
4307559,7,6.9
4307609,6.4,6.6
4307708,5.7,5.9
4307807,5.9,6.3
4307815,6.2,5.7
4307831,5.6,5.5
4307864,7.5,7.1
4307906,7,7.2
4308003,6.2,6.6
4308052,6,-
4308078,5.9,6.2
4308102,6.5,6.5
4308201,7,7
4308250,-,-
4308300,5.7,6.3
4308409,4.9,5.8
4308433,6.5,6.4
4308458,6.9,6.5
4308508,6.3,6.7
4308607,6.6,6.4
4308656,6.3,6.1
4308706,6.9,7.6
4308805,5.1,5.3
4308854,6.2,6.2
4308904,6.7,6.7
4309001,6.3,6.6
4309050,5.7,6.1
4309100,6,6
4309159,5.7,6.2
4309209,5.5,5.7
4309258,5.5,-
4309308,5.5,5.6
4309407,6.5,6.4
4309506,5.7,6.3
4309555,6.5,7.1
4309571,6,5.6
4309605,6.5,6.4
4309654,5.6,5.6
4309704,6.7,6.6
4309753,6.4,-
4309803,6.2,6.7
4309902,5.9,6.1
4309951,5.2,5.7
4310009,6.3,6.2
4310108,7,6.8
4310207,6.6,6.9
4310306,7,7.6
4310330,5.3,5.6
4310363,7,6.5
4310405,6.2,6.1
4310413,4.3,5.9
4310439,6.6,7.2
4310462,6.4,7.1
4310504,6.4,5.8
4310538,6.4,5.5
4310553,5.7,4.8
4310579,5.2,-
4310603,5.2,5.3
4310652,-,-
4310702,6.6,7.2
4310751,5.5,6.5
4310801,7.1,7
4310850,5.6,6.8
4310876,4.9,5.5
4310900,6.8,7.2
4311007,5,5.5
4311106,5.7,5.8
4311122,5.5,5.7
4311130,-,-
4311155,6.2,6.5
4311205,5.7,5.3
4311239,6,-
4311254,6.3,6.5
4311270,-,7.2
4311304,5.9,5.8
4311403,6.2,6.4
4311429,5.7,5.2
4311502,5,5.2
4311601,-,6.3
4311627,6,6.6
4311643,-,7.5
4311700,6.6,6.8
