ranking;grupo_n;score;co_mun;no_mun;uf;desemp_medio_ideb;qt_iniciativas;media_prioridade_operacional;idh_2010;media_prioridade_obra;dist_id_serie;label_media_ideb;label_iniciativas;label_prioridade_oper;label_idh;label_prioridade_obra;label_dist_id_serie
4263;3;0,055059013;4216404;São João do Sul;SC;0,012338728;0,025585763;0,010360541;0,036167293;0,040810986;0,279846978;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4264;3;0,055439795;3555505;Ubirajara;SP;0,011731837;0,040810986;0,010360541;0,0366545;0,040810986;0,078874042;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4265;3;0,05549992;5204300;Caçu;GO;0,008109596;0,056036208;0,010360541;0,036700175;0,040810986;0,276801934;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4266;3;0,056387234;4300851;Arambaré;RS;0,011213208;0,025585763;0,010360541;0,036106392;0,040810986;0,2813695;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4267;3;0,056404239;4311981;Mariana Pimentel;RS;0,012079342;0,025585763;0,010360541;0,036258644;0,040810986;0,2813695;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4268;3;0,056893913;4207759;Iraceminha;SC;0,010986605;0,040810986;0,010360541;0,036578374;0,040810986;0,080396564;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4269;3;0,056899167;3556008;Urupês;SP;0,010640675;0,040810986;0,010360541;0,036928554;0,040810986;0,080396564;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4270;3;0,057686509;2609808;Orocó;PE;0,012955749;0,040810986;0,010360541;0,034873149;0,040810986;0,285937067;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4271;3;0,057748186;3168101;Tapira;MG;0,010749046;0,025585763;0,010360541;0,036426121;0,040810986;0,282892023;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4272;3;0,057759752;4306106;Cruz Alta;RS;0,011057119;0,025585763;0,010360541;0,03700468;0,040810986;0,282892023;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4273;3;0,057765943;3201506;Colatina;ES;0,011650814;0,025585763;0,010360541;0,036943779;0,040810986;0,282892023;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4274;3;0,057767851;3550605;São Roque;SP;0,011205588;0,025585763;0,010360541;0,037278734;0,040810986;0,282892023;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4275;3;0,057801698;4209003;Joaçaba;SC;0,01141437;0,025585763;0,010360541;0,038177022;0,040810986;0,282892023;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4276;3;0,057816034;4312658;Não-Me-Toque;RS;0,013081844;0,025585763;0,010360541;0,037233058;0,040810986;0,282892023;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4277;3;0,05835891;4120507;Primeiro de Maio;PR;0,011081589;0,040810986;0,010360541;0,036258644;0,040810986;0,081919086;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4278;3;0,0583906;3552205;Sorocaba;SP;0,010955276;0,040810986;0,010360541;0,037735491;0,040810986;0,081919086;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4279;3;0,058414394;4104659;Carambeí;PR;0,01132917;0,025585763;0,010360541;0,036669725;0,056036208;0,075828997;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;baixo_dist_id_serie
4280;3;0,05876572;3142205;Miraí;MG;0,011943162;0,056036208;0,010360541;0,035938914;0,040810986;0,075828997;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4281;3;0,059042549;3145307;Novo Cruzeiro;MG;0,012900824;0,040810986;0,010360541;0,034279365;0,040810986;0,287459589;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4282;3;0,059112575;5007406;Rio Verde de Mato Grosso;MS;0,010721154;0,025585763;0,010360541;0,035832338;0,040810986;0,284414545;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4283;3;0,059117459;4314076;Passo do Sobrado;RS;0,011213208;0,025585763;0,010360541;0,036212968;0,040810986;0,284414545;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4284;3;0,059460456;3503109;Arandu;SP;0,01124674;0,07126143;0,010360541;0,03601504;0,040810986;0,063648819;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4285;3;0,059594919;4101507;Arapongas;PR;0,010849545;0,025585763;0,010360541;0,03697423;0,063648819;0,074306475;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;baixo_dist_id_serie
4286;3;0,060073396;3510609;Carapicuíba;SP;0,011126103;0,056036208;0,010360541;0,036989455;0,040810986;0,077351519;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4287;3;0,060186605;3159803;Santa Vitória;MG;0,009445278;0,056036208;0,010360541;0,036395671;0,056036208;0,074306475;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;baixo_dist_id_serie
4288;3;0,06040865;4301404;Arvorezinha;RS;0,008360851;0,040810986;0,010360541;0,036152067;0,040810986;0,288982112;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4289;3;0,060516924;2514909;São Mamede;PB;0,009960629;0,040810986;0,010360541;0,035345131;0,056036208;0,285937067;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;baixa_prioridade_obra;intermediario_dist_id_serie
4290;3;0,060999918;3304201;Resende;RJ;0,01056445;0,056036208;0,010360541;0,037278734;0,040810986;0,282892023;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4291;3;0,061202746;3503901;Arujá;SP;0,010268173;0,040810986;0,010360541;0,037522338;0,056036208;0,081919086;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;baixo_dist_id_serie
4292;3;0,061305071;4111001;Itambaracá;PR;0,011342326;0,040810986;0,010360541;0,036152067;0,040810986;0,084964131;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4293;3;0,061315416;3504800;Bálsamo;SP;0,010872349;0,040810986;0,010360541;0,037096031;0,040810986;0,084964131;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4294;3;0,061383043;3127107;Frutal;MG;0,010790295;0,056036208;0,010360541;0,036700175;0,040810986;0,078874042;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4295;3;0,061872975;4116208;Morretes;PR;0,010919118;0,025585763;0,010360541;0,036030266;0,040810986;0,287459589;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4296;3;0,061892359;4309100;Gramado;RS;0,011185553;0,025585763;0,010360541;0,037217833;0,040810986;0,287459589;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4297;3;0,061896847;3524907;Jambeiro;SP;0,011728998;0,025585763;0,010360541;0,037096031;0,040810986;0,287459589;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4298;3;0,061923205;3303104;Natividade;RJ;0,012952068;0,025585763;0,010360541;0,036700175;0,040810986;0,287459589;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4299;3;0,062033274;2925600;Presidente Dutra;BA;0,012393591;0,040810986;0,010360541;0,03493405;0,040810986;0,290504634;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4300;3;0,062052359;2208205;Pio Ix;PI;0,011406627;0,07126143;0,010360541;0,034172789;0,040810986;0,272234367;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4301;3;0,062078517;2408003;Mossoró;RN;0,009769499;0,040810986;0,010360541;0,036547923;0,040810986;0,290504634;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4302;3;0,062425933;3132206;Itaguara;MG;0,01101957;0,086486653;0,010360541;0,036106392;0,040810986;0,039288463;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4303;3;0,062777894;4110052;Iguatu;PR;0,010681379;0,040810986;0,010360541;0,036289094;0,040810986;0,086486653;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4304;3;0,062816863;3547809;Santo André;SP;0,010751514;0,040810986;0,010360541;0,037994319;0,040810986;0,086486653;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4305;3;0,063272433;4301206;Arroio do Tigre;RS;0,011652397;0,025585763;0,010360541;0,036349995;0,040810986;0,288982112;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4306;3;0,063286587;4320800;Soledade;RS;0,012122719;0,025585763;0,010360541;0,036715401;0,040810986;0,288982112;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4307;3;0,063312104;4113809;Lupionópolis;PR;0,013076151;0,025585763;0,010360541;0,036395671;0,040810986;0,288982112;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4308;3;0,063362752;2502300;Bom Sucesso;PB;0,012086439;0,056036208;0,010360541;0,034599095;0,040810986;0,285937067;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4309;3;0,06339838;1706506;Darcinópolis;TO;0,011238111;0,040810986;0,010360541;0,034431617;0,040810986;0,292027156;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4310;3;0,064050389;5215801;Palmelo;GO;0,011516454;0,056036208;0,010360541;0,036700175;0,040810986;0,081919086;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4311;3;0,064375976;2605608;Flores;PE;0,009121455;0,040810986;0,010360541;0,034050987;0,056036208;0,290504634;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;baixa_prioridade_obra;intermediario_dist_id_serie
4312;3;0,06466764;4306403;Dois Irmãos;RS;0,010889341;0,025585763;0,010360541;0,036898103;0,040810986;0,290504634;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4313;3;0,064683263;4307708;Esteio;RS;0,011912916;0,025585763;0,010360541;0,037065581;0,040810986;0,290504634;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4314;3;0,064910316;4213500;Porto Belo;SC;0,0105159;0,056036208;0,010360541;0,037156932;0,040810986;0,287459589;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4315;3;0,065075189;4107652;Fazenda Rio Grande;PR;0,011206386;0,025585763;0,010360541;0,036547923;0,056036208;0,083441608;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;baixo_dist_id_serie
4316;3;0,065110711;4209300;Lages;SC;0,010409575;0,040810986;0,010360541;0,037309184;0,040810986;0,293549678;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4317;3;0,06550861;4311700;Machadinho;RS;0,010425696;0,025585763;0,011806937;0,036121617;0,040810986;0,290504634;intermediario_media_ideb;baixo_iniciativas;baixa_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4318;3;0,065735638;3163409;São José do Goiabal;MG;0,01115481;0,040810986;0,010360541;0,035725761;0,040810986;0,089531697;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4319;3;0,065737203;3165404;Sapucaí-Mirim;MG;0,011283633;0,040810986;0,010360541;0,035938914;0,040810986;0,089531697;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4320;3;0,065758478;4124301;Santo Antônio do Paraíso;PR;0,01226044;0,040810986;0,010360541;0,036487022;0,040810986;0,089531697;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4321;3;0,066063129;3165602;Senador Cortes;MG;0,011498688;0,025585763;0,010360541;0,035847563;0,040810986;0,292027156;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4322;3;0,06607236;4311304;Lagoa Vermelha;RS;0,011500476;0,025585763;0,010360541;0,036821977;0,040810986;0,292027156;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4323;3;0,066083006;5002951;Chapadão do Sul;MS;0,01187812;0,025585763;0,010360541;0,037065581;0,040810986;0,292027156;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4324;3;0,066091463;3543402;Ribeirão Preto;SP;0,011176178;0,025585763;0,010360541;0,037765941;0,040810986;0,292027156;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4325;3;0,066408243;2111508;São Mateus do Maranhão;MA;0,011719303;0,040810986;0,010360541;0,0349645;0,040810986;0,2950722;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4326;3;0,066413401;2103505;Colinas;MA;0,013362085;0,040810986;0,010360541;0,034659996;0,040810986;0,2950722;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4327;3;0,066501921;4108700;Grandes Rios;PR;0,011740605;0,040810986;0,010360541;0,035603959;0,040810986;0,2950722;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4328;3;0,06723344;3530300;Mirassol;SP;0,011099591;0,040810986;0,010360541;0,037187383;0,040810986;0,09105422;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4329;3;0,067235354;3129509;Ibiá;MG;0,012041659;0,040810986;0,010360541;0,036517473;0,040810986;0,09105422;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4330;3;0,067484913;4219853;Zortéa;SC;0,011495755;0,025585763;0,010360541;0,037172157;0,040810986;0,293549678;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4331;3;0,068106972;3504503;Avaré;SP;0,010622755;0,056036208;0,010360541;0,037263509;0,040810986;0,086486653;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4332;3;0,068709239;4104006;Campina Grande do Sul;PR;0,011464441;0,040810986;0,010360541;0,036517473;0,040810986;0,092576742;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4333;3;0,068715556;5101308;Arenápolis;MT;0,011991814;0,040810986;0,010360541;0,03630432;0,040810986;0,092576742;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4334;3;0,06887713;4100905;Amaporã;PR;0,011206386;0,025585763;0,010360541;0,035771437;0,040810986;0,2950722;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4335;3;0,068888123;3154804;Rio Acima;MG;0,011980245;0,025585763;0,010360541;0,035832338;0,040810986;0,2950722;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4336;3;0,069458862;5203906;Buriti Alegre;GO;0,011012099;0,056036208;0,010360541;0,036395671;0,040810986;0,088009175;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4337;3;0,070185336;5212956;Matrinchã;GO;0,010791443;0,07126143;0,010360541;0,035923689;0,040810986;0,078874042;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4338;3;0,070191553;5215009;Nova Veneza;GO;0,011165834;0,040810986;0,010360541;0,036517473;0,040810986;0,094099264;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4339;3;0,070369423;5219258;Santa Fé de Goiás;GO;0,00913051;0,056036208;0,010360541;0,036441347;0,056036208;0,086486653;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;baixo_dist_id_serie
4340;3;0,07072701;2110609;São Bernardo;MA;0,011369654;0,07126143;0,010360541;0,03429459;0,040810986;0,284414545;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4341;3;0,07084478;3544905;Sales Oliveira;SP;0,010751514;0,056036208;0,010360541;0,037339635;0,040810986;0,089531697;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4342;3;0,071448808;1718709;Rio dos Bois;TO;0,011433999;0,056036208;0,010360541;0,0349645;0,040810986;0,2950722;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4343;3;0,071719069;3157336;Santa Cruz de Minas;MG;0,011523425;0,025585763;0,010360541;0,03633477;0,040810986;0,298117245;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4344;3;0,0717235;4313508;Osório;RS;0,010973321;0,025585763;0,010360541;0,037019905;0,040810986;0,298117245;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4345;3;0,071732317;4303509;Camaquã;RS;0,012314736;0,025585763;0,010360541;0,036197743;0,040810986;0,298117245;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4346;3;0,072223722;2101707;Barreirinhas;MA;0,012646776;0,040810986;0,010360541;0,03426414;0,040810986;0,301162289;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4347;3;0,072666057;3550407;São Pedro;SP;0,008070306;0,056036208;0,010360541;0,037080806;0,040810986;0,296594723;alta_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4348;3;0,072702239;4321667;Três Cachoeiras;RS;0,010602211;0,025585763;0,010360541;0,036517473;0,056036208;0,296594723;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;baixa_prioridade_obra;intermediario_dist_id_serie
4349;3;0,073139351;4302451;Boqueirão do Leão;RS;0,011213208;0,025585763;0,010360541;0,036243419;0,040810986;0,299639767;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4350;3;0,073162738;3204955;São Roque do Canaã;ES;0,01256393;0,025585763;0,010360541;0,036243419;0,040810986;0,299639767;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4351;3;0,073176976;3520004;Igaraçu do Tietê;SP;0,011865298;0,040810986;0,010360541;0,0366545;0,040810986;0,097144309;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4352;3;0,073311525;4308052;Faxinalzinho;RS;0,011213208;0,025585763;0,010360541;0,035725761;0,056036208;0,092576742;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;baixa_prioridade_obra;baixo_dist_id_serie
4353;3;0,073586997;3170800;Várzea da Palma;MG;0,010780215;0,056036208;0,010360541;0,035725761;0,040810986;0,092576742;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4354;3;0,073601059;3501806;Américo de Campos;SP;0,011403948;0,056036208;0,010360541;0,036928554;0,040810986;0,092576742;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4355;3;0,073669889;5213806;Morrinhos;GO;0,008585806;0,040810986;0,010360541;0,036761076;0,040810986;0,302684812;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4356;3;0,073702507;2200277;Alegrete do Piauí;PI;0,011166468;0,040810986;0,010360541;0,034492518;0,040810986;0,302684812;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4357;3;0,074659412;4103370;Brasilândia do Sul;PR;0,011770283;0,040810986;0,010360541;0,03595414;0,040810986;0,098666831;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4358;3;0,074986347;3114550;Carneirinho;MG;0,01115481;0,056036208;0,010360541;0,036867653;0,040810986;0,094099264;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4359;3;0,075546653;1712702;Mateiros;TO;0,011369101;0,056036208;0,010360541;0,034827473;0,040810986;0,299639767;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4360;3;0,075996756;2307304;Juazeiro do Norte;CE;0,010857015;0,025585763;0,010360541;0,036152067;0,040810986;0,302684812;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4361;3;0,075997209;4302501;Bossoroca;RS;0,011009343;0,025585763;0,010360541;0,036121617;0,040810986;0,302684812;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4362;3;0,076001887;5006309;Paranaíba;MS;0,011172513;0,025585763;0,010360541;0,036563148;0,040810986;0,302684812;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4363;3;0,076004494;3204658;São Domingos do Norte;ES;0,011787905;0,025585763;0,010360541;0,035969365;0,040810986;0,302684812;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4364;3;0,076142907;4125357;São Jorge do Patrocínio;PR;0,011081589;0,040810986;0,010360541;0,035878013;0,040810986;0,100189353;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4365;3;0,076145887;1705557;Combinado;TO;0,011297041;0,040810986;0,010360541;0,036197743;0,040810986;0,100189353;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4366;3;0,076800544;3555604;Uchoa;SP;0,010004675;0,040810986;0,010360541;0,036563148;0,040810986;0,305729856;alta_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4367;3;0,076932252;2206720;Nazária;PI;0,012135009;0,056036208;0,010360541;0,034751347;0,040810986;0,301162289;baixa_media_ideb;alto_iniciativas;alta_prioridade_oper;baixo_idh;alta_prioridade_obra;intermediario_dist_id_serie
4368;3;0,077436529;4321204;Taquara;RS;0,010848424;0,025585763;0,010360541;0,0366545;0,040810986;0,304207334;intermediario_media_ideb;baixo_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4369;3;0,077436838;1708205;Formoso do Araguaia;TO;0,01161413;0,025585763;0,010360541;0,035786662;0,040810986;0,304207334;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4370;3;0,077447669;4317707;Santo Antônio das Missões;RS;0,012223695;0,025585763;0,010360541;0,036030266;0,040810986;0,304207334;baixa_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;intermediario_dist_id_serie
4371;3;0,077601813;4120333;Prado Ferreira;PR;0,010620801;0,101711875;0,010360541;0,036395671;0,040810986;0,241783922;intermediario_media_ideb;alto_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;intermediario_dist_id_serie
4372;3;0,077642607;3148202;Patrocínio do Muriaé;MG;0,01176873;0,040810986;0,010360541;0,035969365;0,040810986;0,101711875;baixa_media_ideb;intermediario_iniciativas;alta_prioridade_oper;intermediario_idh;alta_prioridade_obra;baixo_dist_id_serie
4373;3;0,077653449;3506102;Bebedouro;SP;0,010634455;0,040810986;0,010360541;0,037461437;0,040810986;0,101711875;intermediario_media_ideb;intermediario_iniciativas;alta_prioridade_oper;alto_idh;alta_prioridade_obra;baixo_dist_id_serie
4374;3;0,077777338;2921005;Mata de São João;BA;0,006499859;0,025585763;0,010360541;0,035756212;0,056036208;0,302684812;alta_media_ideb;baixo_iniciativas;alta_prioridade_oper;intermediario_idh;baixa_prioridade_obra;intermediario_dist_id_serie
